SQL> SELECT * FROM UTILISATEUR_DIMENSION_DYNAMIQUE;

"ID_UTILISATEUR","PAYS_INSCRIPTION","PSEUDONYME","TRANCHE_AGE_CALCULEE","GENRE_DECLARE","TYPE_ABONNEMENT"
"7608","Allemagne","User_7608","36-45","Femme","Premium"
"7614","Allemagne","User_7614","46+","Femme","Premium"
"7617","Allemagne","User_7617","26-35","Homme","Student"
"7619","Allemagne","User_7619","36-45","Non-d??clar??","Free"
"7622","Allemagne","User_7622","26-35","Non-d??clar??","Student"
"7633","Allemagne","User_7633","36-45","Homme","Premium"
"7634","Allemagne","User_7634","36-45","Non-d??clar??","Premium"
"7643","Allemagne","User_7643","36-45","Non-d??clar??","Premium"
"7645","Allemagne","User_7645","26-35","Non-d??clar??","Free"
"7655","Allemagne","User_7655","46+","Femme","Premium"
"7656","Allemagne","User_7656","26-35","Femme","Student"
"7662","Allemagne","User_7662","46+","Non-d??clar??","Free"
"7666","Allemagne","User_7666","46+","Femme","Premium"
"7669","Allemagne","User_7669","36-45","Non-d??clar??","Free"
"7670","Allemagne","User_7670","18-25","Femme","Free"
"7671","Allemagne","User_7671","26-35","Homme","Free"
"7673","Allemagne","User_7673","18-25","Non-d??clar??","Premium"
"7676","Allemagne","User_7676","46+","Femme","Free"
"7677","Allemagne","User_7677","46+","Homme","Premium"
"7683","Allemagne","User_7683","46+","Non-d??clar??","Student"
"7684","Allemagne","User_7684","26-35","Femme","Student"
"7686","Allemagne","User_7686","36-45","Femme","Free"
"7688","Allemagne","User_7688","46+","Homme","Premium"
"7693","Allemagne","User_7693","18-25","Homme","Premium"
"7696","Allemagne","User_7696","46+","Femme","Premium"
"7699","Allemagne","User_7699","26-35","Homme","Premium"
"7711","Allemagne","User_7711","36-45","Femme","Student"
"7715","Allemagne","User_7715","46+","Non-d??clar??","Student"
"7732","Allemagne","User_7732","36-45","Homme","Free"
"7733","Allemagne","User_7733","46+","Non-d??clar??","Free"
"7735","Allemagne","User_7735","18-25","Homme","Student"
"7741","Allemagne","User_7741","46+","Homme","Free"
"7742","Allemagne","User_7742","18-25","Homme","Student"
"7749","Allemagne","User_7749","36-45","Femme","Free"
"7750","Allemagne","User_7750","36-45","Non-d??clar??","Free"
"7753","Allemagne","User_7753","36-45","Homme","Free"
"7763","Allemagne","User_7763","36-45","Non-d??clar??","Free"
"7769","Allemagne","User_7769","46+","Non-d??clar??","Free"
"7777","Allemagne","User_7777","26-35","Homme","Student"
"7787","Allemagne","User_7787","26-35","Femme","Premium"
"7788","Allemagne","User_7788","26-35","Homme","Free"
"7789","Allemagne","User_7789","18-25","Non-d??clar??","Premium"
"7791","Allemagne","User_7791","26-35","Non-d??clar??","Free"
"7792","Allemagne","User_7792","18-25","Homme","Free"
"7806","Allemagne","User_7806","36-45","Homme","Premium"
"7808","Allemagne","User_7808","26-35","Femme","Premium"
"7809","Allemagne","User_7809","18-25","Femme","Student"
"7810","Allemagne","User_7810","18-25","Non-d??clar??","Free"
"7813","Allemagne","User_7813","18-25","Femme","Free"
"7818","Allemagne","User_7818","46+","Homme","Free"
"7833","Allemagne","User_7833","36-45","Femme","Premium"
"7834","Allemagne","User_7834","26-35","Non-d??clar??","Premium"
"7837","Allemagne","User_7837","36-45","Homme","Student"
"7838","Allemagne","User_7838","18-25","Non-d??clar??","Free"
"7846","Allemagne","User_7846","46+","Homme","Premium"
"7850","Allemagne","User_7850","46+","Homme","Free"
"7867","Allemagne","User_7867","36-45","Femme","Free"
"7873","Allemagne","User_7873","46+","Femme","Free"
"7875","Allemagne","User_7875","46+","Femme","Free"
"7886","Allemagne","User_7886","46+","Homme","Student"
"7890","Allemagne","User_7890","46+","Homme","Free"
"7892","Allemagne","User_7892","36-45","Femme","Premium"
"7894","Allemagne","User_7894","36-45","Homme","Free"
"7895","Allemagne","User_7895","18-25","Femme","Premium"
"7898","Allemagne","User_7898","26-35","Non-d??clar??","Free"
"7900","Allemagne","User_7900","18-25","Non-d??clar??","Student"
"7925","Allemagne","User_7925","18-25","Non-d??clar??","Student"
"7932","Allemagne","User_7932","46+","Non-d??clar??","Student"
"7934","Allemagne","User_7934","46+","Femme","Student"
"7939","Allemagne","User_7939","36-45","Femme","Premium"
"7946","Allemagne","User_7946","18-25","Femme","Premium"
"7952","Allemagne","User_7952","26-35","Non-d??clar??","Premium"
"7954","Allemagne","User_7954","26-35","Homme","Premium"
"7955","Allemagne","User_7955","26-35","Non-d??clar??","Free"
"7960","Allemagne","User_7960","46+","Homme","Premium"
"7962","Allemagne","User_7962","46+","Non-d??clar??","Free"
"7963","Allemagne","User_7963","26-35","Non-d??clar??","Free"
"7965","Allemagne","User_7965","36-45","Non-d??clar??","Student"
"7966","Allemagne","User_7966","36-45","Non-d??clar??","Student"
"7967","Allemagne","User_7967","26-35","Homme","Student"
"7970","Allemagne","User_7970","18-25","Femme","Free"
"7973","Allemagne","User_7973","26-35","Femme","Premium"
"7998","Allemagne","User_7998","36-45","Non-d??clar??","Premium"
"7999","Allemagne","User_7999","46+","Femme","Student"
"8005","Allemagne","User_8005","36-45","Non-d??clar??","Premium"
"8011","Allemagne","User_8011","26-35","Non-d??clar??","Student"
"8016","Allemagne","User_8016","18-25","Homme","Free"
"8018","Allemagne","User_8018","26-35","Homme","Premium"
"8020","Allemagne","User_8020","46+","Non-d??clar??","Free"
"8021","Allemagne","User_8021","46+","Femme","Premium"
"8025","Allemagne","User_8025","18-25","Femme","Student"
"8036","Allemagne","User_8036","46+","Non-d??clar??","Premium"
"8038","Allemagne","User_8038","46+","Femme","Premium"
"8044","Allemagne","User_8044","26-35","Non-d??clar??","Premium"
"8046","Allemagne","User_8046","18-25","Non-d??clar??","Student"
"8049","Allemagne","User_8049","26-35","Non-d??clar??","Free"
"8058","Allemagne","User_8058","36-45","Non-d??clar??","Premium"
"8059","Allemagne","User_8059","18-25","Non-d??clar??","Free"
"8062","Allemagne","User_8062","46+","Homme","Free"
"8064","Allemagne","User_8064","18-25","Homme","Premium"
"8068","Allemagne","User_8068","26-35","Non-d??clar??","Free"
"8069","Allemagne","User_8069","18-25","Non-d??clar??","Premium"
"8075","Allemagne","User_8075","18-25","Femme","Premium"
"8081","Allemagne","User_8081","18-25","Non-d??clar??","Free"
"8087","Allemagne","User_8087","18-25","Femme","Premium"
"8089","Allemagne","User_8089","26-35","Non-d??clar??","Premium"
"8092","Allemagne","User_8092","26-35","Non-d??clar??","Student"
"8095","Allemagne","User_8095","36-45","Homme","Free"
"8100","Allemagne","User_8100","36-45","Homme","Free"
"8102","Allemagne","User_8102","26-35","Homme","Premium"
"8103","Allemagne","User_8103","26-35","Homme","Premium"
"8104","Allemagne","User_8104","26-35","Femme","Free"
"8106","Allemagne","User_8106","36-45","Femme","Premium"
"8107","Allemagne","User_8107","18-25","Femme","Free"
"8111","Allemagne","User_8111","46+","Non-d??clar??","Premium"
"8112","Allemagne","User_8112","26-35","Non-d??clar??","Free"
"8121","Allemagne","User_8121","36-45","Femme","Student"
"8124","Allemagne","User_8124","18-25","Non-d??clar??","Free"
"8127","Allemagne","User_8127","36-45","Non-d??clar??","Student"
"8132","Allemagne","User_8132","46+","Femme","Student"
"8147","Allemagne","User_8147","26-35","Femme","Free"
"8148","Allemagne","User_8148","26-35","Femme","Premium"
"8153","Allemagne","User_8153","46+","Femme","Student"
"8163","Allemagne","User_8163","26-35","Femme","Free"
"8167","Allemagne","User_8167","36-45","Homme","Free"
"8172","Allemagne","User_8172","46+","Homme","Student"
"8173","Allemagne","User_8173","18-25","Homme","Free"
"8175","Allemagne","User_8175","18-25","Femme","Student"
"8179","Allemagne","User_8179","36-45","Non-d??clar??","Premium"
"8181","Allemagne","User_8181","18-25","Homme","Premium"
"8185","Allemagne","User_8185","18-25","Non-d??clar??","Student"
"8190","Allemagne","User_8190","36-45","Femme","Premium"
"8194","Allemagne","User_8194","46+","Non-d??clar??","Free"
"8196","Allemagne","User_8196","46+","Non-d??clar??","Premium"
"8202","Allemagne","User_8202","18-25","Homme","Student"
"8206","Allemagne","User_8206","18-25","Homme","Student"
"8208","Allemagne","User_8208","18-25","Femme","Premium"
"8209","Allemagne","User_8209","26-35","Homme","Premium"
"8210","Allemagne","User_8210","26-35","Non-d??clar??","Free"
"8211","Allemagne","User_8211","36-45","Femme","Student"
"8212","Allemagne","User_8212","26-35","Homme","Free"
"8213","Allemagne","User_8213","36-45","Homme","Premium"
"8215","Allemagne","User_8215","36-45","Femme","Premium"
"8216","Allemagne","User_8216","46+","Non-d??clar??","Student"
"8217","Allemagne","User_8217","46+","Homme","Free"
"8225","Allemagne","User_8225","18-25","Femme","Student"
"8227","Allemagne","User_8227","26-35","Femme","Free"
"8237","Allemagne","User_8237","26-35","Femme","Free"
"8239","Allemagne","User_8239","18-25","Non-d??clar??","Student"
"8248","Allemagne","User_8248","18-25","Homme","Student"
"8253","Allemagne","User_8253","46+","Homme","Premium"
"8257","Allemagne","User_8257","46+","Femme","Student"
"8258","Allemagne","User_8258","26-35","Femme","Free"
"8259","Allemagne","User_8259","46+","Homme","Premium"
"8261","Allemagne","User_8261","26-35","Homme","Student"
"8263","Allemagne","User_8263","36-45","Femme","Free"
"8267","Allemagne","User_8267","46+","Non-d??clar??","Free"
"8272","Allemagne","User_8272","46+","Non-d??clar??","Student"
"8275","Allemagne","User_8275","18-25","Femme","Student"
"8286","Allemagne","User_8286","36-45","Non-d??clar??","Free"
"8288","Allemagne","User_8288","46+","Femme","Free"
"8300","Allemagne","User_8300","18-25","Non-d??clar??","Free"
"8307","Allemagne","User_8307","36-45","Homme","Student"
"8312","Allemagne","User_8312","18-25","Non-d??clar??","Free"
"8316","Allemagne","User_8316","46+","Non-d??clar??","Free"
"8317","Allemagne","User_8317","26-35","Non-d??clar??","Student"
"8318","Allemagne","User_8318","46+","Homme","Free"
"8319","Allemagne","User_8319","26-35","Homme","Premium"
"8321","Allemagne","User_8321","36-45","Homme","Free"
"8331","Allemagne","User_8331","46+","Femme","Premium"
"8332","Allemagne","User_8332","18-25","Homme","Premium"
"8335","Allemagne","User_8335","18-25","Non-d??clar??","Student"
"8338","Allemagne","User_8338","26-35","Homme","Free"
"8340","Allemagne","User_8340","46+","Femme","Free"
"8344","Allemagne","User_8344","46+","Non-d??clar??","Student"
"8345","Allemagne","User_8345","18-25","Femme","Student"
"8348","Allemagne","User_8348","36-45","Homme","Free"
"8351","Allemagne","User_8351","26-35","Homme","Student"
"8356","Allemagne","User_8356","36-45","Femme","Student"
"8357","Allemagne","User_8357","18-25","Homme","Free"
"8361","Allemagne","User_8361","36-45","Non-d??clar??","Free"
"8363","Allemagne","User_8363","18-25","Homme","Student"
"8367","Allemagne","User_8367","26-35","Homme","Premium"
"8371","Allemagne","User_8371","18-25","Homme","Free"
"8374","Allemagne","User_8374","26-35","Non-d??clar??","Student"
"8377","Allemagne","User_8377","26-35","Femme","Free"
"8389","Allemagne","User_8389","18-25","Homme","Premium"
"8391","Allemagne","User_8391","26-35","Homme","Free"
"8392","Allemagne","User_8392","18-25","Non-d??clar??","Student"
"8393","Allemagne","User_8393","46+","Femme","Student"
"8397","Allemagne","User_8397","18-25","Homme","Student"
"8400","Allemagne","User_8400","46+","Non-d??clar??","Student"
"8405","Allemagne","User_8405","26-35","Homme","Student"
"8406","Allemagne","User_8406","46+","Homme","Free"
"8414","Allemagne","User_8414","26-35","Non-d??clar??","Student"
"8416","Allemagne","User_8416","26-35","Non-d??clar??","Student"
"8420","Allemagne","User_8420","36-45","Non-d??clar??","Student"
"8426","Allemagne","User_8426","18-25","Femme","Premium"
"8433","Allemagne","User_8433","18-25","Non-d??clar??","Student"
"8436","Allemagne","User_8436","26-35","Homme","Student"
"8439","Allemagne","User_8439","46+","Femme","Premium"
"8445","Allemagne","User_8445","18-25","Non-d??clar??","Premium"
"8450","Allemagne","User_8450","26-35","Non-d??clar??","Student"
"8451","Allemagne","User_8451","36-45","Homme","Student"
"8452","Allemagne","User_8452","18-25","Femme","Premium"
"8453","Allemagne","User_8453","18-25","Femme","Premium"
"8454","Allemagne","User_8454","26-35","Non-d??clar??","Free"
"8457","Allemagne","User_8457","26-35","Non-d??clar??","Premium"
"8461","Allemagne","User_8461","26-35","Homme","Student"
"8464","Allemagne","User_8464","36-45","Homme","Student"
"8466","Allemagne","User_8466","36-45","Femme","Free"
"8471","Allemagne","User_8471","18-25","Non-d??clar??","Premium"
"8477","Allemagne","User_8477","36-45","Non-d??clar??","Student"
"8481","Allemagne","User_8481","36-45","Homme","Student"
"8486","Allemagne","User_8486","36-45","Femme","Premium"
"8490","Allemagne","User_8490","46+","Homme","Premium"
"8497","Allemagne","User_8497","26-35","Homme","Free"
"8503","Allemagne","User_8503","26-35","Non-d??clar??","Student"
"8512","Allemagne","User_8512","46+","Homme","Student"
"8513","Allemagne","User_8513","18-25","Non-d??clar??","Premium"
"8515","Allemagne","User_8515","46+","Non-d??clar??","Premium"
"8516","Allemagne","User_8516","26-35","Non-d??clar??","Premium"
"8517","Allemagne","User_8517","46+","Non-d??clar??","Premium"
"8519","Allemagne","User_8519","46+","Femme","Student"
"8521","Allemagne","User_8521","46+","Non-d??clar??","Free"
"8522","Allemagne","User_8522","46+","Homme","Premium"
"8526","Allemagne","User_8526","18-25","Femme","Free"
"8527","Allemagne","User_8527","36-45","Homme","Premium"
"8533","Allemagne","User_8533","46+","Femme","Student"
"8535","Allemagne","User_8535","26-35","Homme","Free"
"8538","Allemagne","User_8538","26-35","Femme","Student"
"8550","Allemagne","User_8550","18-25","Non-d??clar??","Student"
"8552","Allemagne","User_8552","46+","Femme","Free"
"8564","Allemagne","User_8564","36-45","Femme","Free"
"8565","Allemagne","User_8565","46+","Homme","Premium"
"8578","Allemagne","User_8578","46+","Homme","Student"
"8580","Allemagne","User_8580","18-25","Non-d??clar??","Student"
"8581","Allemagne","User_8581","26-35","Non-d??clar??","Student"
"8585","Allemagne","User_8585","18-25","Non-d??clar??","Premium"
"8588","Allemagne","User_8588","46+","Non-d??clar??","Premium"
"8590","Allemagne","User_8590","36-45","Homme","Premium"
"8593","Allemagne","User_8593","46+","Non-d??clar??","Free"
"8599","Allemagne","User_8599","26-35","Non-d??clar??","Premium"
"8616","Allemagne","User_8616","46+","Femme","Student"
"8618","Allemagne","User_8618","36-45","Non-d??clar??","Student"
"8620","Allemagne","User_8620","46+","Femme","Free"
"8626","Allemagne","User_8626","46+","Non-d??clar??","Premium"
"8630","Allemagne","User_8630","26-35","Non-d??clar??","Premium"
"8632","Allemagne","User_8632","26-35","Femme","Premium"
"8638","Allemagne","User_8638","18-25","Non-d??clar??","Student"
"8641","Allemagne","User_8641","46+","Femme","Free"
"8655","Allemagne","User_8655","36-45","Femme","Free"
"8660","Allemagne","User_8660","18-25","Homme","Premium"
"8676","Allemagne","User_8676","26-35","Non-d??clar??","Student"
"8677","Allemagne","User_8677","46+","Femme","Student"
"8687","Allemagne","User_8687","36-45","Homme","Premium"
"8691","Allemagne","User_8691","18-25","Homme","Free"
"8694","Allemagne","User_8694","36-45","Femme","Free"
"8700","Allemagne","User_8700","18-25","Non-d??clar??","Free"
"8701","Allemagne","User_8701","26-35","Non-d??clar??","Student"
"8702","Allemagne","User_8702","26-35","Homme","Free"
"8707","Allemagne","User_8707","46+","Femme","Student"
"8708","Allemagne","User_8708","26-35","Non-d??clar??","Premium"
"8717","Allemagne","User_8717","46+","Homme","Premium"
"8718","Allemagne","User_8718","18-25","Non-d??clar??","Free"
"8719","Allemagne","User_8719","18-25","Homme","Student"
"8721","Allemagne","User_8721","18-25","Femme","Free"
"8723","Allemagne","User_8723","46+","Femme","Free"
"8735","Allemagne","User_8735","18-25","Non-d??clar??","Premium"
"8736","Allemagne","User_8736","26-35","Homme","Premium"
"8748","Allemagne","User_8748","26-35","Femme","Free"
"8752","Allemagne","User_8752","26-35","Femme","Premium"
"8753","Allemagne","User_8753","36-45","Homme","Free"
"8756","Allemagne","User_8756","18-25","Femme","Premium"
"8760","Allemagne","User_8760","26-35","Homme","Student"
"8769","Allemagne","User_8769","18-25","Non-d??clar??","Free"
"8775","Allemagne","User_8775","26-35","Homme","Free"
"8780","Allemagne","User_8780","26-35","Homme","Free"
"8781","Allemagne","User_8781","18-25","Femme","Premium"
"8785","Allemagne","User_8785","36-45","Homme","Free"
"8794","Allemagne","User_8794","18-25","Non-d??clar??","Premium"
"8797","Allemagne","User_8797","46+","Femme","Free"
"8798","Allemagne","User_8798","26-35","Non-d??clar??","Student"
"8804","Allemagne","User_8804","46+","Femme","Student"
"8819","Allemagne","User_8819","18-25","Femme","Student"
"8820","Allemagne","User_8820","36-45","Non-d??clar??","Free"
"8821","Allemagne","User_8821","46+","Femme","Premium"
"8823","Allemagne","User_8823","36-45","Femme","Premium"
"8827","Allemagne","User_8827","46+","Femme","Student"
"8828","Allemagne","User_8828","46+","Homme","Student"
"8833","Allemagne","User_8833","36-45","Non-d??clar??","Student"
