,,,,,,,,
,,,,,,,,
ID_REGION,NOM_REGION,CODE_REGION_ISO3166_2,NOM_PAYS,CODE_PAYS_ISO3166_1,FUSEAU_HORAIRE,CONTINENT,LANGUE_PRINCIPALE,DEVISE_MONETAIRE
4986,Region_4986,ISO_4986,Allemagne,DEU,GMT+6,Europe,Allemand,USD
4987,Region_4987,ISO_4987,Espagne,ESP,GMT+9,Am??riques,Espagnol,BRL
4988,Region_4988,ISO_4988,??tats-Unis,USA,GMT+11,Asie,Anglais,BRL
4989,Region_4989,ISO_4989,Br??sil,BRA,GMT+3,Europe,Portugais,BRL
4990,Region_4990,ISO_4990,France,FRA,GMT+10,Am??riques,Fran??ais,EUR
4991,Region_4991,ISO_4991,Allemagne,DEU,GMT+9,Asie,Allemand,USD
4992,Region_4992,ISO_4992,Espagne,ESP,GMT+7,Europe,Espagnol,BRL
4993,Region_4993,ISO_4993,??tats-Unis,USA,GMT+5,Am??riques,Anglais,BRL
4994,Region_4994,ISO_4994,Br??sil,BRA,GMT+1,Asie,Portugais,BRL
4995,Region_4995,ISO_4995,France,FRA,GMT+3,Europe,Fran??ais,EUR
4996,Region_4996,ISO_4996,Allemagne,DEU,GMT+7,Am??riques,Allemand,USD
4997,Region_4997,ISO_4997,Espagne,ESP,GMT+8,Asie,Espagnol,BRL
4998,Region_4998,ISO_4998,??tats-Unis,USA,GMT+3,Europe,Anglais,BRL
4999,Region_4999,ISO_4999,Br??sil,BRA,GMT+6,Am??riques,Portugais,BRL
5000,Region_5000,ISO_5000,France,FRA,GMT+10,Asie,Fran??ais,EUR
4463,Region_4463,ISO_4463,??tats-Unis,USA,GMT+5,Asie,Anglais,BRL
4464,Region_4464,ISO_4464,Br??sil,BRA,GMT+11,Europe,Portugais,BRL
4465,Region_4465,ISO_4465,France,FRA,GMT+10,Am??riques,Fran??ais,EUR
4466,Region_4466,ISO_4466,Allemagne,DEU,GMT+4,Asie,Allemand,USD
4467,Region_4467,ISO_4467,Espagne,ESP,GMT+7,Europe,Espagnol,BRL
4468,Region_4468,ISO_4468,??tats-Unis,USA,GMT+1,Am??riques,Anglais,BRL
4469,Region_4469,ISO_4469,Br??sil,BRA,GMT+11,Asie,Portugais,BRL
4470,Region_4470,ISO_4470,France,FRA,GMT+6,Europe,Fran??ais,EUR
4471,Region_4471,ISO_4471,Allemagne,DEU,GMT+7,Am??riques,Allemand,USD
4472,Region_4472,ISO_4472,Espagne,ESP,GMT+1,Asie,Espagnol,BRL
4473,Region_4473,ISO_4473,??tats-Unis,USA,GMT+7,Europe,Anglais,BRL
4474,Region_4474,ISO_4474,Br??sil,BRA,GMT+6,Am??riques,Portugais,BRL
4475,Region_4475,ISO_4475,France,FRA,GMT+7,Asie,Fran??ais,EUR
4476,Region_4476,ISO_4476,Allemagne,DEU,GMT+6,Europe,Allemand,USD
4477,Region_4477,ISO_4477,Espagne,ESP,GMT+6,Am??riques,Espagnol,BRL
4478,Region_4478,ISO_4478,??tats-Unis,USA,GMT+11,Asie,Anglais,BRL
4479,Region_4479,ISO_4479,Br??sil,BRA,GMT+4,Europe,Portugais,BRL
4480,Region_4480,ISO_4480,France,FRA,GMT+5,Am??riques,Fran??ais,EUR
4481,Region_4481,ISO_4481,Allemagne,DEU,GMT+1,Asie,Allemand,USD
4482,Region_4482,ISO_4482,Espagne,ESP,GMT+9,Europe,Espagnol,BRL
4483,Region_4483,ISO_4483,??tats-Unis,USA,GMT+7,Am??riques,Anglais,BRL
4484,Region_4484,ISO_4484,Br??sil,BRA,GMT+7,Asie,Portugais,BRL
4485,Region_4485,ISO_4485,France,FRA,GMT+8,Europe,Fran??ais,EUR
4486,Region_4486,ISO_4486,Allemagne,DEU,GMT+5,Am??riques,Allemand,USD
4487,Region_4487,ISO_4487,Espagne,ESP,GMT+7,Asie,Espagnol,BRL
4488,Region_4488,ISO_4488,??tats-Unis,USA,GMT+8,Europe,Anglais,BRL
4489,Region_4489,ISO_4489,Br??sil,BRA,GMT+5,Am??riques,Portugais,BRL
4490,Region_4490,ISO_4490,France,FRA,GMT+2,Asie,Fran??ais,EUR
4491,Region_4491,ISO_4491,Allemagne,DEU,GMT+9,Europe,Allemand,USD
4492,Region_4492,ISO_4492,Espagne,ESP,GMT+6,Am??riques,Espagnol,BRL
4493,Region_4493,ISO_4493,??tats-Unis,USA,GMT+11,Asie,Anglais,BRL
4494,Region_4494,ISO_4494,Br??sil,BRA,GMT+10,Europe,Portugais,BRL
4495,Region_4495,ISO_4495,France,FRA,GMT+9,Am??riques,Fran??ais,EUR
4496,Region_4496,ISO_4496,Allemagne,DEU,GMT+8,Asie,Allemand,USD
4497,Region_4497,ISO_4497,Espagne,ESP,GMT+8,Europe,Espagnol,BRL
4498,Region_4498,ISO_4498,??tats-Unis,USA,GMT+10,Am??riques,Anglais,BRL
4499,Region_4499,ISO_4499,Br??sil,BRA,GMT+10,Asie,Portugais,BRL
4500,Region_4500,ISO_4500,France,FRA,GMT+3,Europe,Fran??ais,EUR
4501,Region_4501,ISO_4501,Allemagne,DEU,GMT+7,Am??riques,Allemand,USD
4502,Region_4502,ISO_4502,Espagne,ESP,GMT+3,Asie,Espagnol,BRL
4503,Region_4503,ISO_4503,??tats-Unis,USA,GMT+4,Europe,Anglais,BRL
4504,Region_4504,ISO_4504,Br??sil,BRA,GMT+1,Am??riques,Portugais,BRL
4505,Region_4505,ISO_4505,France,FRA,GMT+1,Asie,Fran??ais,EUR
4506,Region_4506,ISO_4506,Allemagne,DEU,GMT+6,Europe,Allemand,USD
4507,Region_4507,ISO_4507,Espagne,ESP,GMT+8,Am??riques,Espagnol,BRL
4508,Region_4508,ISO_4508,??tats-Unis,USA,GMT+4,Asie,Anglais,BRL
4509,Region_4509,ISO_4509,Br??sil,BRA,GMT+11,Europe,Portugais,BRL
4510,Region_4510,ISO_4510,France,FRA,GMT+3,Am??riques,Fran??ais,EUR
4511,Region_4511,ISO_4511,Allemagne,DEU,GMT+2,Asie,Allemand,USD
4512,Region_4512,ISO_4512,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
4513,Region_4513,ISO_4513,??tats-Unis,USA,GMT+3,Am??riques,Anglais,BRL
4514,Region_4514,ISO_4514,Br??sil,BRA,GMT+9,Asie,Portugais,BRL
4515,Region_4515,ISO_4515,France,FRA,GMT+4,Europe,Fran??ais,EUR
4516,Region_4516,ISO_4516,Allemagne,DEU,GMT+8,Am??riques,Allemand,USD
4517,Region_4517,ISO_4517,Espagne,ESP,GMT+5,Asie,Espagnol,BRL
4518,Region_4518,ISO_4518,??tats-Unis,USA,GMT+11,Europe,Anglais,BRL
4519,Region_4519,ISO_4519,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
4520,Region_4520,ISO_4520,France,FRA,GMT+3,Asie,Fran??ais,EUR
4521,Region_4521,ISO_4521,Allemagne,DEU,GMT+6,Europe,Allemand,USD
4522,Region_4522,ISO_4522,Espagne,ESP,GMT+4,Am??riques,Espagnol,BRL
4523,Region_4523,ISO_4523,??tats-Unis,USA,GMT+6,Asie,Anglais,BRL
4524,Region_4524,ISO_4524,Br??sil,BRA,GMT+11,Europe,Portugais,BRL
4525,Region_4525,ISO_4525,France,FRA,GMT+4,Am??riques,Fran??ais,EUR
4526,Region_4526,ISO_4526,Allemagne,DEU,GMT+5,Asie,Allemand,USD
4527,Region_4527,ISO_4527,Espagne,ESP,GMT+9,Europe,Espagnol,BRL
4528,Region_4528,ISO_4528,??tats-Unis,USA,GMT+4,Am??riques,Anglais,BRL
4529,Region_4529,ISO_4529,Br??sil,BRA,GMT+5,Asie,Portugais,BRL
4530,Region_4530,ISO_4530,France,FRA,GMT+6,Europe,Fran??ais,EUR
4531,Region_4531,ISO_4531,Allemagne,DEU,GMT+8,Am??riques,Allemand,USD
4532,Region_4532,ISO_4532,Espagne,ESP,GMT+1,Asie,Espagnol,BRL
4533,Region_4533,ISO_4533,??tats-Unis,USA,GMT+3,Europe,Anglais,BRL
4534,Region_4534,ISO_4534,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
4535,Region_4535,ISO_4535,France,FRA,GMT+6,Asie,Fran??ais,EUR
4536,Region_4536,ISO_4536,Allemagne,DEU,GMT+1,Europe,Allemand,USD
4537,Region_4537,ISO_4537,Espagne,ESP,GMT+3,Am??riques,Espagnol,BRL
4538,Region_4538,ISO_4538,??tats-Unis,USA,GMT+4,Asie,Anglais,BRL
4539,Region_4539,ISO_4539,Br??sil,BRA,GMT+10,Europe,Portugais,BRL
4540,Region_4540,ISO_4540,France,FRA,GMT+7,Am??riques,Fran??ais,EUR
4541,Region_4541,ISO_4541,Allemagne,DEU,GMT+7,Asie,Allemand,USD
4542,Region_4542,ISO_4542,Espagne,ESP,GMT+9,Europe,Espagnol,BRL
4543,Region_4543,ISO_4543,??tats-Unis,USA,GMT+9,Am??riques,Anglais,BRL
4544,Region_4544,ISO_4544,Br??sil,BRA,GMT+7,Asie,Portugais,BRL
4545,Region_4545,ISO_4545,France,FRA,GMT+10,Europe,Fran??ais,EUR
4546,Region_4546,ISO_4546,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
4547,Region_4547,ISO_4547,Espagne,ESP,GMT+2,Asie,Espagnol,BRL
4548,Region_4548,ISO_4548,??tats-Unis,USA,GMT+5,Europe,Anglais,BRL
4549,Region_4549,ISO_4549,Br??sil,BRA,GMT+10,Am??riques,Portugais,BRL
4550,Region_4550,ISO_4550,France,FRA,GMT+5,Asie,Fran??ais,EUR
4551,Region_4551,ISO_4551,Allemagne,DEU,GMT+11,Europe,Allemand,USD
4552,Region_4552,ISO_4552,Espagne,ESP,GMT+2,Am??riques,Espagnol,BRL
4553,Region_4553,ISO_4553,??tats-Unis,USA,GMT+3,Asie,Anglais,BRL
4554,Region_4554,ISO_4554,Br??sil,BRA,GMT+5,Europe,Portugais,BRL
4555,Region_4555,ISO_4555,France,FRA,GMT+2,Am??riques,Fran??ais,EUR
4556,Region_4556,ISO_4556,Allemagne,DEU,GMT+11,Asie,Allemand,USD
4557,Region_4557,ISO_4557,Espagne,ESP,GMT+8,Europe,Espagnol,BRL
4558,Region_4558,ISO_4558,??tats-Unis,USA,GMT+2,Am??riques,Anglais,BRL
4559,Region_4559,ISO_4559,Br??sil,BRA,GMT+5,Asie,Portugais,BRL
4560,Region_4560,ISO_4560,France,FRA,GMT+5,Europe,Fran??ais,EUR
4561,Region_4561,ISO_4561,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
4562,Region_4562,ISO_4562,Espagne,ESP,GMT+5,Asie,Espagnol,BRL
4563,Region_4563,ISO_4563,??tats-Unis,USA,GMT+5,Europe,Anglais,BRL
4564,Region_4564,ISO_4564,Br??sil,BRA,GMT+2,Am??riques,Portugais,BRL
4565,Region_4565,ISO_4565,France,FRA,GMT+9,Asie,Fran??ais,EUR
4566,Region_4566,ISO_4566,Allemagne,DEU,GMT+8,Europe,Allemand,USD
4567,Region_4567,ISO_4567,Espagne,ESP,GMT+2,Am??riques,Espagnol,BRL
4568,Region_4568,ISO_4568,??tats-Unis,USA,GMT+6,Asie,Anglais,BRL
4569,Region_4569,ISO_4569,Br??sil,BRA,GMT+1,Europe,Portugais,BRL
4570,Region_4570,ISO_4570,France,FRA,GMT+3,Am??riques,Fran??ais,EUR
4571,Region_4571,ISO_4571,Allemagne,DEU,GMT+4,Asie,Allemand,USD
4572,Region_4572,ISO_4572,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
4573,Region_4573,ISO_4573,??tats-Unis,USA,GMT+8,Am??riques,Anglais,BRL
4574,Region_4574,ISO_4574,Br??sil,BRA,GMT+4,Asie,Portugais,BRL
4575,Region_4575,ISO_4575,France,FRA,GMT+10,Europe,Fran??ais,EUR
4576,Region_4576,ISO_4576,Allemagne,DEU,GMT+5,Am??riques,Allemand,USD
4577,Region_4577,ISO_4577,Espagne,ESP,GMT+5,Asie,Espagnol,BRL
4578,Region_4578,ISO_4578,??tats-Unis,USA,GMT+8,Europe,Anglais,BRL
4579,Region_4579,ISO_4579,Br??sil,BRA,GMT+4,Am??riques,Portugais,BRL
4580,Region_4580,ISO_4580,France,FRA,GMT+3,Asie,Fran??ais,EUR
4581,Region_4581,ISO_4581,Allemagne,DEU,GMT+9,Europe,Allemand,USD
4582,Region_4582,ISO_4582,Espagne,ESP,GMT+9,Am??riques,Espagnol,BRL
4583,Region_4583,ISO_4583,??tats-Unis,USA,GMT+6,Asie,Anglais,BRL
4584,Region_4584,ISO_4584,Br??sil,BRA,GMT+7,Europe,Portugais,BRL
4585,Region_4585,ISO_4585,France,FRA,GMT+10,Am??riques,Fran??ais,EUR
4586,Region_4586,ISO_4586,Allemagne,DEU,GMT+10,Asie,Allemand,USD
4587,Region_4587,ISO_4587,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
4588,Region_4588,ISO_4588,??tats-Unis,USA,GMT+10,Am??riques,Anglais,BRL
4589,Region_4589,ISO_4589,Br??sil,BRA,GMT+8,Asie,Portugais,BRL
4590,Region_4590,ISO_4590,France,FRA,GMT+10,Europe,Fran??ais,EUR
4591,Region_4591,ISO_4591,Allemagne,DEU,GMT+6,Am??riques,Allemand,USD
4592,Region_4592,ISO_4592,Espagne,ESP,GMT+3,Asie,Espagnol,BRL
4593,Region_4593,ISO_4593,??tats-Unis,USA,GMT+8,Europe,Anglais,BRL
4594,Region_4594,ISO_4594,Br??sil,BRA,GMT+4,Am??riques,Portugais,BRL
4595,Region_4595,ISO_4595,France,FRA,GMT+9,Asie,Fran??ais,EUR
4596,Region_4596,ISO_4596,Allemagne,DEU,GMT+5,Europe,Allemand,USD
4597,Region_4597,ISO_4597,Espagne,ESP,GMT+5,Am??riques,Espagnol,BRL
4598,Region_4598,ISO_4598,??tats-Unis,USA,GMT+11,Asie,Anglais,BRL
4599,Region_4599,ISO_4599,Br??sil,BRA,GMT+1,Europe,Portugais,BRL
4600,Region_4600,ISO_4600,France,FRA,GMT+11,Am??riques,Fran??ais,EUR
4601,Region_4601,ISO_4601,Allemagne,DEU,GMT+4,Asie,Allemand,USD
4602,Region_4602,ISO_4602,Espagne,ESP,GMT+5,Europe,Espagnol,BRL
4603,Region_4603,ISO_4603,??tats-Unis,USA,GMT+6,Am??riques,Anglais,BRL
4604,Region_4604,ISO_4604,Br??sil,BRA,GMT+6,Asie,Portugais,BRL
4605,Region_4605,ISO_4605,France,FRA,GMT+9,Europe,Fran??ais,EUR
4606,Region_4606,ISO_4606,Allemagne,DEU,GMT+10,Am??riques,Allemand,USD
4607,Region_4607,ISO_4607,Espagne,ESP,GMT+7,Asie,Espagnol,BRL
4608,Region_4608,ISO_4608,??tats-Unis,USA,GMT+7,Europe,Anglais,BRL
4609,Region_4609,ISO_4609,Br??sil,BRA,GMT+2,Am??riques,Portugais,BRL
4610,Region_4610,ISO_4610,France,FRA,GMT+6,Asie,Fran??ais,EUR
4611,Region_4611,ISO_4611,Allemagne,DEU,GMT+2,Europe,Allemand,USD
4612,Region_4612,ISO_4612,Espagne,ESP,GMT+5,Am??riques,Espagnol,BRL
4613,Region_4613,ISO_4613,??tats-Unis,USA,GMT+10,Asie,Anglais,BRL
4614,Region_4614,ISO_4614,Br??sil,BRA,GMT+10,Europe,Portugais,BRL
4615,Region_4615,ISO_4615,France,FRA,GMT+11,Am??riques,Fran??ais,EUR
4616,Region_4616,ISO_4616,Allemagne,DEU,GMT+10,Asie,Allemand,USD
4617,Region_4617,ISO_4617,Espagne,ESP,GMT+4,Europe,Espagnol,BRL
4618,Region_4618,ISO_4618,??tats-Unis,USA,GMT+5,Am??riques,Anglais,BRL
4619,Region_4619,ISO_4619,Br??sil,BRA,GMT+11,Asie,Portugais,BRL
4620,Region_4620,ISO_4620,France,FRA,GMT+6,Europe,Fran??ais,EUR
4621,Region_4621,ISO_4621,Allemagne,DEU,GMT+6,Am??riques,Allemand,USD
4622,Region_4622,ISO_4622,Espagne,ESP,GMT+7,Asie,Espagnol,BRL
4623,Region_4623,ISO_4623,??tats-Unis,USA,GMT+9,Europe,Anglais,BRL
4624,Region_4624,ISO_4624,Br??sil,BRA,GMT+9,Am??riques,Portugais,BRL
4625,Region_4625,ISO_4625,France,FRA,GMT+6,Asie,Fran??ais,EUR
4626,Region_4626,ISO_4626,Allemagne,DEU,GMT+1,Europe,Allemand,USD
4627,Region_4627,ISO_4627,Espagne,ESP,GMT+6,Am??riques,Espagnol,BRL
4628,Region_4628,ISO_4628,??tats-Unis,USA,GMT+2,Asie,Anglais,BRL
4629,Region_4629,ISO_4629,Br??sil,BRA,GMT+3,Europe,Portugais,BRL
4630,Region_4630,ISO_4630,France,FRA,GMT+11,Am??riques,Fran??ais,EUR
4631,Region_4631,ISO_4631,Allemagne,DEU,GMT+4,Asie,Allemand,USD
4632,Region_4632,ISO_4632,Espagne,ESP,GMT+8,Europe,Espagnol,BRL
4633,Region_4633,ISO_4633,??tats-Unis,USA,GMT+2,Am??riques,Anglais,BRL
4634,Region_4634,ISO_4634,Br??sil,BRA,GMT+9,Asie,Portugais,BRL
4635,Region_4635,ISO_4635,France,FRA,GMT+8,Europe,Fran??ais,EUR
4636,Region_4636,ISO_4636,Allemagne,DEU,GMT+6,Am??riques,Allemand,USD
4637,Region_4637,ISO_4637,Espagne,ESP,GMT+8,Asie,Espagnol,BRL
4638,Region_4638,ISO_4638,??tats-Unis,USA,GMT+1,Europe,Anglais,BRL
4639,Region_4639,ISO_4639,Br??sil,BRA,GMT+2,Am??riques,Portugais,BRL
4640,Region_4640,ISO_4640,France,FRA,GMT+11,Asie,Fran??ais,EUR
4641,Region_4641,ISO_4641,Allemagne,DEU,GMT+4,Europe,Allemand,USD
4642,Region_4642,ISO_4642,Espagne,ESP,GMT+2,Am??riques,Espagnol,BRL
4643,Region_4643,ISO_4643,??tats-Unis,USA,GMT+4,Asie,Anglais,BRL
4644,Region_4644,ISO_4644,Br??sil,BRA,GMT+7,Europe,Portugais,BRL
4645,Region_4645,ISO_4645,France,FRA,GMT+8,Am??riques,Fran??ais,EUR
4646,Region_4646,ISO_4646,Allemagne,DEU,GMT+5,Asie,Allemand,USD
4647,Region_4647,ISO_4647,Espagne,ESP,GMT+2,Europe,Espagnol,BRL
4648,Region_4648,ISO_4648,??tats-Unis,USA,GMT+11,Am??riques,Anglais,BRL
4649,Region_4649,ISO_4649,Br??sil,BRA,GMT+8,Asie,Portugais,BRL
4650,Region_4650,ISO_4650,France,FRA,GMT+9,Europe,Fran??ais,EUR
4651,Region_4651,ISO_4651,Allemagne,DEU,GMT+11,Am??riques,Allemand,USD
4652,Region_4652,ISO_4652,Espagne,ESP,GMT+10,Asie,Espagnol,BRL
4653,Region_4653,ISO_4653,??tats-Unis,USA,GMT+6,Europe,Anglais,BRL
4654,Region_4654,ISO_4654,Br??sil,BRA,GMT+9,Am??riques,Portugais,BRL
4655,Region_4655,ISO_4655,France,FRA,GMT+9,Asie,Fran??ais,EUR
4656,Region_4656,ISO_4656,Allemagne,DEU,GMT+9,Europe,Allemand,USD
4657,Region_4657,ISO_4657,Espagne,ESP,GMT+6,Am??riques,Espagnol,BRL
4658,Region_4658,ISO_4658,??tats-Unis,USA,GMT+1,Asie,Anglais,BRL
4659,Region_4659,ISO_4659,Br??sil,BRA,GMT+8,Europe,Portugais,BRL
4660,Region_4660,ISO_4660,France,FRA,GMT+1,Am??riques,Fran??ais,EUR
4661,Region_4661,ISO_4661,Allemagne,DEU,GMT+10,Asie,Allemand,USD
4662,Region_4662,ISO_4662,Espagne,ESP,GMT+10,Europe,Espagnol,BRL
4663,Region_4663,ISO_4663,??tats-Unis,USA,GMT+4,Am??riques,Anglais,BRL
4664,Region_4664,ISO_4664,Br??sil,BRA,GMT+3,Asie,Portugais,BRL
4665,Region_4665,ISO_4665,France,FRA,GMT+3,Europe,Fran??ais,EUR
4666,Region_4666,ISO_4666,Allemagne,DEU,GMT+10,Am??riques,Allemand,USD
4667,Region_4667,ISO_4667,Espagne,ESP,GMT+11,Asie,Espagnol,BRL
4668,Region_4668,ISO_4668,??tats-Unis,USA,GMT+6,Europe,Anglais,BRL
4669,Region_4669,ISO_4669,Br??sil,BRA,GMT+10,Am??riques,Portugais,BRL
4670,Region_4670,ISO_4670,France,FRA,GMT+2,Asie,Fran??ais,EUR
4671,Region_4671,ISO_4671,Allemagne,DEU,GMT+10,Europe,Allemand,USD
4672,Region_4672,ISO_4672,Espagne,ESP,GMT+7,Am??riques,Espagnol,BRL
4673,Region_4673,ISO_4673,??tats-Unis,USA,GMT+6,Asie,Anglais,BRL
4674,Region_4674,ISO_4674,Br??sil,BRA,GMT+4,Europe,Portugais,BRL
4675,Region_4675,ISO_4675,France,FRA,GMT+2,Am??riques,Fran??ais,EUR
4676,Region_4676,ISO_4676,Allemagne,DEU,GMT+2,Asie,Allemand,USD
4677,Region_4677,ISO_4677,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
4678,Region_4678,ISO_4678,??tats-Unis,USA,GMT+10,Am??riques,Anglais,BRL
4679,Region_4679,ISO_4679,Br??sil,BRA,GMT+9,Asie,Portugais,BRL
4680,Region_4680,ISO_4680,France,FRA,GMT+2,Europe,Fran??ais,EUR
4681,Region_4681,ISO_4681,Allemagne,DEU,GMT+10,Am??riques,Allemand,USD
4682,Region_4682,ISO_4682,Espagne,ESP,GMT+6,Asie,Espagnol,BRL
4683,Region_4683,ISO_4683,??tats-Unis,USA,GMT+11,Europe,Anglais,BRL
4684,Region_4684,ISO_4684,Br??sil,BRA,GMT+9,Am??riques,Portugais,BRL
4685,Region_4685,ISO_4685,France,FRA,GMT+9,Asie,Fran??ais,EUR
4686,Region_4686,ISO_4686,Allemagne,DEU,GMT+2,Europe,Allemand,USD
4687,Region_4687,ISO_4687,Espagne,ESP,GMT+6,Am??riques,Espagnol,BRL
4688,Region_4688,ISO_4688,??tats-Unis,USA,GMT+7,Asie,Anglais,BRL
4689,Region_4689,ISO_4689,Br??sil,BRA,GMT+10,Europe,Portugais,BRL
4690,Region_4690,ISO_4690,France,FRA,GMT+5,Am??riques,Fran??ais,EUR
4691,Region_4691,ISO_4691,Allemagne,DEU,GMT+6,Asie,Allemand,USD
4692,Region_4692,ISO_4692,Espagne,ESP,GMT+6,Europe,Espagnol,BRL
4693,Region_4693,ISO_4693,??tats-Unis,USA,GMT+11,Am??riques,Anglais,BRL
4694,Region_4694,ISO_4694,Br??sil,BRA,GMT+6,Asie,Portugais,BRL
4695,Region_4695,ISO_4695,France,FRA,GMT+3,Europe,Fran??ais,EUR
4696,Region_4696,ISO_4696,Allemagne,DEU,GMT+7,Am??riques,Allemand,USD
4697,Region_4697,ISO_4697,Espagne,ESP,GMT+11,Asie,Espagnol,BRL
4698,Region_4698,ISO_4698,??tats-Unis,USA,GMT+4,Europe,Anglais,BRL
4699,Region_4699,ISO_4699,Br??sil,BRA,GMT+2,Am??riques,Portugais,BRL
4700,Region_4700,ISO_4700,France,FRA,GMT+6,Asie,Fran??ais,EUR
4701,Region_4701,ISO_4701,Allemagne,DEU,GMT+7,Europe,Allemand,USD
4702,Region_4702,ISO_4702,Espagne,ESP,GMT+1,Am??riques,Espagnol,BRL
4703,Region_4703,ISO_4703,??tats-Unis,USA,GMT+7,Asie,Anglais,BRL
4704,Region_4704,ISO_4704,Br??sil,BRA,GMT+3,Europe,Portugais,BRL
4705,Region_4705,ISO_4705,France,FRA,GMT+1,Am??riques,Fran??ais,EUR
4706,Region_4706,ISO_4706,Allemagne,DEU,GMT+2,Asie,Allemand,USD
4707,Region_4707,ISO_4707,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
4708,Region_4708,ISO_4708,??tats-Unis,USA,GMT+7,Am??riques,Anglais,BRL
4709,Region_4709,ISO_4709,Br??sil,BRA,GMT+8,Asie,Portugais,BRL
4710,Region_4710,ISO_4710,France,FRA,GMT+6,Europe,Fran??ais,EUR
4711,Region_4711,ISO_4711,Allemagne,DEU,GMT+11,Am??riques,Allemand,USD
4712,Region_4712,ISO_4712,Espagne,ESP,GMT+4,Asie,Espagnol,BRL
4713,Region_4713,ISO_4713,??tats-Unis,USA,GMT+7,Europe,Anglais,BRL
4714,Region_4714,ISO_4714,Br??sil,BRA,GMT+8,Am??riques,Portugais,BRL
4715,Region_4715,ISO_4715,France,FRA,GMT+9,Asie,Fran??ais,EUR
4716,Region_4716,ISO_4716,Allemagne,DEU,GMT+7,Europe,Allemand,USD
4717,Region_4717,ISO_4717,Espagne,ESP,GMT+1,Am??riques,Espagnol,BRL
4718,Region_4718,ISO_4718,??tats-Unis,USA,GMT+9,Asie,Anglais,BRL
4719,Region_4719,ISO_4719,Br??sil,BRA,GMT+9,Europe,Portugais,BRL
4720,Region_4720,ISO_4720,France,FRA,GMT+2,Am??riques,Fran??ais,EUR
4721,Region_4721,ISO_4721,Allemagne,DEU,GMT+3,Asie,Allemand,USD
4722,Region_4722,ISO_4722,Espagne,ESP,GMT+6,Europe,Espagnol,BRL
4723,Region_4723,ISO_4723,??tats-Unis,USA,GMT+1,Am??riques,Anglais,BRL
4724,Region_4724,ISO_4724,Br??sil,BRA,GMT+9,Asie,Portugais,BRL
4725,Region_4725,ISO_4725,France,FRA,GMT+7,Europe,Fran??ais,EUR
4726,Region_4726,ISO_4726,Allemagne,DEU,GMT+2,Am??riques,Allemand,USD
4727,Region_4727,ISO_4727,Espagne,ESP,GMT+3,Asie,Espagnol,BRL
4728,Region_4728,ISO_4728,??tats-Unis,USA,GMT+6,Europe,Anglais,BRL
4729,Region_4729,ISO_4729,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
4730,Region_4730,ISO_4730,France,FRA,GMT+3,Asie,Fran??ais,EUR
4731,Region_4731,ISO_4731,Allemagne,DEU,GMT+8,Europe,Allemand,USD
4732,Region_4732,ISO_4732,Espagne,ESP,GMT+7,Am??riques,Espagnol,BRL
4733,Region_4733,ISO_4733,??tats-Unis,USA,GMT+11,Asie,Anglais,BRL
4734,Region_4734,ISO_4734,Br??sil,BRA,GMT+5,Europe,Portugais,BRL
4735,Region_4735,ISO_4735,France,FRA,GMT+5,Am??riques,Fran??ais,EUR
4736,Region_4736,ISO_4736,Allemagne,DEU,GMT+10,Asie,Allemand,USD
4737,Region_4737,ISO_4737,Espagne,ESP,GMT+8,Europe,Espagnol,BRL
4738,Region_4738,ISO_4738,??tats-Unis,USA,GMT+1,Am??riques,Anglais,BRL
4739,Region_4739,ISO_4739,Br??sil,BRA,GMT+5,Asie,Portugais,BRL
4740,Region_4740,ISO_4740,France,FRA,GMT+6,Europe,Fran??ais,EUR
4741,Region_4741,ISO_4741,Allemagne,DEU,GMT+7,Am??riques,Allemand,USD
4742,Region_4742,ISO_4742,Espagne,ESP,GMT+5,Asie,Espagnol,BRL
4743,Region_4743,ISO_4743,??tats-Unis,USA,GMT+11,Europe,Anglais,BRL
4744,Region_4744,ISO_4744,Br??sil,BRA,GMT+5,Am??riques,Portugais,BRL
4745,Region_4745,ISO_4745,France,FRA,GMT+1,Asie,Fran??ais,EUR
4746,Region_4746,ISO_4746,Allemagne,DEU,GMT+4,Europe,Allemand,USD
4747,Region_4747,ISO_4747,Espagne,ESP,GMT+1,Am??riques,Espagnol,BRL
4748,Region_4748,ISO_4748,??tats-Unis,USA,GMT+11,Asie,Anglais,BRL
4749,Region_4749,ISO_4749,Br??sil,BRA,GMT+4,Europe,Portugais,BRL
4750,Region_4750,ISO_4750,France,FRA,GMT+1,Am??riques,Fran??ais,EUR
4751,Region_4751,ISO_4751,Allemagne,DEU,GMT+8,Asie,Allemand,USD
4752,Region_4752,ISO_4752,Espagne,ESP,GMT+3,Europe,Espagnol,BRL
4753,Region_4753,ISO_4753,??tats-Unis,USA,GMT+9,Am??riques,Anglais,BRL
