,,,,,,,,,,
,,,,,,,,,,
ID_OFFRE,NOM_OFFRE,TYPE_OFFRE,PRIX_MENSUEL_EUR,LIMITE_COMPTES,DUREE_ECOUTE_LIVRE_AUDIO,FLAG_SPOTIFY_KIDS,FLAG_PUBLICITE,FLAG_MUSIQUE_HORS_CONNEXION,FLAG_AUDIO_LOSSLESS,
3922,Premium Famille,Premium,15,99,6,37,O,N,O,N
3923,Gratuit,Free,0,1,26,N,O,N,N,
3924,Premium Solo,Premium,9,99,1,39,O,N,O,N
3925,Premium Duo,Premium,12,99,1,22,N,N,O,O
3926,Premium Famille,Premium,15,99,6,45,O,N,O,N
3927,Gratuit,Free,0,1,13,N,O,N,N,
3928,Premium Solo,Premium,9,99,1,12,O,N,O,N
3929,Premium Duo,Premium,12,99,1,25,N,N,O,N
3930,Premium Famille,Premium,15,99,6,21,O,N,O,O
3931,Gratuit,Free,0,1,33,N,O,N,N,
3932,Premium Solo,Premium,9,99,1,20,O,N,O,N
3933,Premium Duo,Premium,12,99,1,19,N,N,O,N
3934,Premium Famille,Premium,15,99,6,23,O,N,O,N
3935,Gratuit,Free,0,1,14,N,O,N,O,
3936,Premium Solo,Premium,9,99,1,22,O,N,O,N
3937,Premium Duo,Premium,12,99,1,28,N,N,O,N
3938,Premium Famille,Premium,15,99,6,23,O,N,O,N
3939,Gratuit,Free,0,1,25,N,O,N,N,
3940,Premium Solo,Premium,9,99,1,47,O,N,O,O
3941,Premium Duo,Premium,12,99,1,26,N,N,O,N
3942,Premium Famille,Premium,15,99,6,23,O,N,O,N
3943,Gratuit,Free,0,1,23,N,O,N,N,
3944,Premium Solo,Premium,9,99,1,25,O,N,O,N
3945,Premium Duo,Premium,12,99,1,27,N,N,O,O
3946,Premium Famille,Premium,15,99,6,19,O,N,O,N
3947,Gratuit,Free,0,1,16,N,O,N,N,
3948,Premium Solo,Premium,9,99,1,26,O,N,O,N
3949,Premium Duo,Premium,12,99,1,36,N,N,O,N
3950,Premium Famille,Premium,15,99,6,46,O,N,O,O
3951,Gratuit,Free,0,1,14,N,O,N,N,
3952,Premium Solo,Premium,9,99,1,22,O,N,O,N
3953,Premium Duo,Premium,12,99,1,22,N,N,O,N
3954,Premium Famille,Premium,15,99,6,18,O,N,O,N
3955,Gratuit,Free,0,1,43,N,O,N,O,
3956,Premium Solo,Premium,9,99,1,41,O,N,O,N
3957,Premium Duo,Premium,12,99,1,41,N,N,O,N
3958,Premium Famille,Premium,15,99,6,26,O,N,O,N
3959,Gratuit,Free,0,1,41,N,O,N,N,
3960,Premium Solo,Premium,9,99,1,26,O,N,O,O
3961,Premium Duo,Premium,12,99,1,29,N,N,O,N
3962,Premium Famille,Premium,15,99,6,39,O,N,O,N
3963,Gratuit,Free,0,1,13,N,O,N,N,
3964,Premium Solo,Premium,9,99,1,45,O,N,O,N
3965,Premium Duo,Premium,12,99,1,40,N,N,O,O
3966,Premium Famille,Premium,15,99,6,23,O,N,O,N
3967,Gratuit,Free,0,1,30,N,O,N,N,
3968,Premium Solo,Premium,9,99,1,25,O,N,O,N
3969,Premium Duo,Premium,12,99,1,38,N,N,O,N
3970,Premium Famille,Premium,15,99,6,44,O,N,O,O
3971,Gratuit,Free,0,1,22,N,O,N,N,
3972,Premium Solo,Premium,9,99,1,23,O,N,O,N
3973,Premium Duo,Premium,12,99,1,48,N,N,O,N
3974,Premium Famille,Premium,15,99,6,36,O,N,O,N
3975,Gratuit,Free,0,1,18,N,O,N,O,
3976,Premium Solo,Premium,9,99,1,38,O,N,O,N
3977,Premium Duo,Premium,12,99,1,46,N,N,O,N
3978,Premium Famille,Premium,15,99,6,33,O,N,O,N
3979,Gratuit,Free,0,1,15,N,O,N,N,
3980,Premium Solo,Premium,9,99,1,49,O,N,O,O
3981,Premium Duo,Premium,12,99,1,41,N,N,O,N
3982,Premium Famille,Premium,15,99,6,18,O,N,O,N
3983,Gratuit,Free,0,1,25,N,O,N,N,
3984,Premium Solo,Premium,9,99,1,37,O,N,O,N
3985,Premium Duo,Premium,12,99,1,30,N,N,O,O
3986,Premium Famille,Premium,15,99,6,26,O,N,O,N
3987,Gratuit,Free,0,1,12,N,O,N,N,
3988,Premium Solo,Premium,9,99,1,10,O,N,O,N
3989,Premium Duo,Premium,12,99,1,39,N,N,O,N
3990,Premium Famille,Premium,15,99,6,45,O,N,O,O
3991,Gratuit,Free,0,1,39,N,O,N,N,
3992,Premium Solo,Premium,9,99,1,47,O,N,O,N
3993,Premium Duo,Premium,12,99,1,12,N,N,O,N
3994,Premium Famille,Premium,15,99,6,28,O,N,O,N
3995,Gratuit,Free,0,1,43,N,O,N,O,
3996,Premium Solo,Premium,9,99,1,17,O,N,O,N
3997,Premium Duo,Premium,12,99,1,37,N,N,O,N
3998,Premium Famille,Premium,15,99,6,43,O,N,O,N
3999,Gratuit,Free,0,1,41,N,O,N,N,
4000,Premium Solo,Premium,9,99,1,16,O,N,O,O
4001,Premium Duo,Premium,12,99,1,14,N,N,O,N
4002,Premium Famille,Premium,15,99,6,28,O,N,O,N
4003,Gratuit,Free,0,1,40,N,O,N,N,
4004,Premium Solo,Premium,9,99,1,35,O,N,O,N
4005,Premium Duo,Premium,12,99,1,32,N,N,O,O
4006,Premium Famille,Premium,15,99,6,23,O,N,O,N
4007,Gratuit,Free,0,1,11,N,O,N,N,
4008,Premium Solo,Premium,9,99,1,18,O,N,O,N
4009,Premium Duo,Premium,12,99,1,41,N,N,O,N
4010,Premium Famille,Premium,15,99,6,49,O,N,O,O
4011,Gratuit,Free,0,1,40,N,O,N,N,
4012,Premium Solo,Premium,9,99,1,33,O,N,O,N
4013,Premium Duo,Premium,12,99,1,35,N,N,O,N
4014,Premium Famille,Premium,15,99,6,16,O,N,O,N
4015,Gratuit,Free,0,1,14,N,O,N,O,
4016,Premium Solo,Premium,9,99,1,49,O,N,O,N
4017,Premium Duo,Premium,12,99,1,15,N,N,O,N
4018,Premium Famille,Premium,15,99,6,15,O,N,O,N
4019,Gratuit,Free,0,1,46,N,O,N,N,
4020,Premium Solo,Premium,9,99,1,30,O,N,O,O
4021,Premium Duo,Premium,12,99,1,19,N,N,O,N
4022,Premium Famille,Premium,15,99,6,20,O,N,O,N
4023,Gratuit,Free,0,1,23,N,O,N,N,
4024,Premium Solo,Premium,9,99,1,41,O,N,O,N
4025,Premium Duo,Premium,12,99,1,23,N,N,O,O
4026,Premium Famille,Premium,15,99,6,15,O,N,O,N
4027,Gratuit,Free,0,1,30,N,O,N,N,
4028,Premium Solo,Premium,9,99,1,35,O,N,O,N
4029,Premium Duo,Premium,12,99,1,30,N,N,O,N
4030,Premium Famille,Premium,15,99,6,49,O,N,O,O
4031,Gratuit,Free,0,1,45,N,O,N,N,
4032,Premium Solo,Premium,9,99,1,10,O,N,O,N
4033,Premium Duo,Premium,12,99,1,12,N,N,O,N
4034,Premium Famille,Premium,15,99,6,46,O,N,O,N
4035,Gratuit,Free,0,1,34,N,O,N,O,
4036,Premium Solo,Premium,9,99,1,24,O,N,O,N
4037,Premium Duo,Premium,12,99,1,32,N,N,O,N
4038,Premium Famille,Premium,15,99,6,27,O,N,O,N
4039,Gratuit,Free,0,1,46,N,O,N,N,
4040,Premium Solo,Premium,9,99,1,21,O,N,O,O
4041,Premium Duo,Premium,12,99,1,26,N,N,O,N
4042,Premium Famille,Premium,15,99,6,43,O,N,O,N
4043,Gratuit,Free,0,1,33,N,O,N,N,
4044,Premium Solo,Premium,9,99,1,24,O,N,O,N
4045,Premium Duo,Premium,12,99,1,12,N,N,O,O
4046,Premium Famille,Premium,15,99,6,43,O,N,O,N
4047,Gratuit,Free,0,1,47,N,O,N,N,
4048,Premium Solo,Premium,9,99,1,18,O,N,O,N
4049,Premium Duo,Premium,12,99,1,33,N,N,O,N
4050,Premium Famille,Premium,15,99,6,40,O,N,O,O
4051,Gratuit,Free,0,1,37,N,O,N,N,
4052,Premium Solo,Premium,9,99,1,46,O,N,O,N
4053,Premium Duo,Premium,12,99,1,14,N,N,O,N
4054,Premium Famille,Premium,15,99,6,14,O,N,O,N
4055,Gratuit,Free,0,1,47,N,O,N,O,
4056,Premium Solo,Premium,9,99,1,27,O,N,O,N
4057,Premium Duo,Premium,12,99,1,34,N,N,O,N
4058,Premium Famille,Premium,15,99,6,21,O,N,O,N
4059,Gratuit,Free,0,1,21,N,O,N,N,
4060,Premium Solo,Premium,9,99,1,13,O,N,O,O
4061,Premium Duo,Premium,12,99,1,23,N,N,O,N
4062,Premium Famille,Premium,15,99,6,46,O,N,O,N
4063,Gratuit,Free,0,1,19,N,O,N,N,
4064,Premium Solo,Premium,9,99,1,43,O,N,O,N
4065,Premium Duo,Premium,12,99,1,45,N,N,O,O
4066,Premium Famille,Premium,15,99,6,25,O,N,O,N
4067,Gratuit,Free,0,1,47,N,O,N,N,
4068,Premium Solo,Premium,9,99,1,17,O,N,O,N
4069,Premium Duo,Premium,12,99,1,33,N,N,O,N
4070,Premium Famille,Premium,15,99,6,10,O,N,O,O
4071,Gratuit,Free,0,1,21,N,O,N,N,
4072,Premium Solo,Premium,9,99,1,31,O,N,O,N
4073,Premium Duo,Premium,12,99,1,48,N,N,O,N
4074,Premium Famille,Premium,15,99,6,30,O,N,O,N
4075,Gratuit,Free,0,1,45,N,O,N,O,
4076,Premium Solo,Premium,9,99,1,21,O,N,O,N
4077,Premium Duo,Premium,12,99,1,14,N,N,O,N
4078,Premium Famille,Premium,15,99,6,20,O,N,O,N
4079,Gratuit,Free,0,1,49,N,O,N,N,
4080,Premium Solo,Premium,9,99,1,46,O,N,O,O
4081,Premium Duo,Premium,12,99,1,46,N,N,O,N
4082,Premium Famille,Premium,15,99,6,18,O,N,O,N
4083,Gratuit,Free,0,1,32,N,O,N,N,
4084,Premium Solo,Premium,9,99,1,34,O,N,O,N
4085,Premium Duo,Premium,12,99,1,13,N,N,O,O
4086,Premium Famille,Premium,15,99,6,42,O,N,O,N
4087,Gratuit,Free,0,1,27,N,O,N,N,
4088,Premium Solo,Premium,9,99,1,36,O,N,O,N
4089,Premium Duo,Premium,12,99,1,17,N,N,O,N
4090,Premium Famille,Premium,15,99,6,46,O,N,O,O
4091,Gratuit,Free,0,1,27,N,O,N,N,
4092,Premium Solo,Premium,9,99,1,45,O,N,O,N
4093,Premium Duo,Premium,12,99,1,23,N,N,O,N
4409,Premium Duo,Premium,12,99,1,31,N,N,O,N
4410,Premium Famille,Premium,15,99,6,12,O,N,O,O
4411,Gratuit,Free,0,1,31,N,O,N,N,
4412,Premium Solo,Premium,9,99,1,38,O,N,O,N
4413,Premium Duo,Premium,12,99,1,41,N,N,O,N
4414,Premium Famille,Premium,15,99,6,22,O,N,O,N
4415,Gratuit,Free,0,1,46,N,O,N,O,
4416,Premium Solo,Premium,9,99,1,44,O,N,O,N
4417,Premium Duo,Premium,12,99,1,22,N,N,O,N
4418,Premium Famille,Premium,15,99,6,44,O,N,O,N
4419,Gratuit,Free,0,1,19,N,O,N,N,
4420,Premium Solo,Premium,9,99,1,39,O,N,O,O
4421,Premium Duo,Premium,12,99,1,47,N,N,O,N
4422,Premium Famille,Premium,15,99,6,17,O,N,O,N
4423,Gratuit,Free,0,1,25,N,O,N,N,
4424,Premium Solo,Premium,9,99,1,45,O,N,O,N
4425,Premium Duo,Premium,12,99,1,38,N,N,O,O
4426,Premium Famille,Premium,15,99,6,48,O,N,O,N
4427,Gratuit,Free,0,1,25,N,O,N,N,
4428,Premium Solo,Premium,9,99,1,43,O,N,O,N
4429,Premium Duo,Premium,12,99,1,10,N,N,O,N
4430,Premium Famille,Premium,15,99,6,25,O,N,O,O
4431,Gratuit,Free,0,1,28,N,O,N,N,
4432,Premium Solo,Premium,9,99,1,37,O,N,O,N
4433,Premium Duo,Premium,12,99,1,24,N,N,O,N
4434,Premium Famille,Premium,15,99,6,45,O,N,O,N
4435,Gratuit,Free,0,1,14,N,O,N,O,
4436,Premium Solo,Premium,9,99,1,23,O,N,O,N
4437,Premium Duo,Premium,12,99,1,31,N,N,O,N
4438,Premium Famille,Premium,15,99,6,15,O,N,O,N
4439,Gratuit,Free,0,1,13,N,O,N,N,
4440,Premium Solo,Premium,9,99,1,33,O,N,O,O
4441,Premium Duo,Premium,12,99,1,11,N,N,O,N
4442,Premium Famille,Premium,15,99,6,38,O,N,O,N
4443,Gratuit,Free,0,1,22,N,O,N,N,
4444,Premium Solo,Premium,9,99,1,46,O,N,O,N
4445,Premium Duo,Premium,12,99,1,33,N,N,O,O
4446,Premium Famille,Premium,15,99,6,49,O,N,O,N
4447,Gratuit,Free,0,1,20,N,O,N,N,
4448,Premium Solo,Premium,9,99,1,44,O,N,O,N
4449,Premium Duo,Premium,12,99,1,21,N,N,O,N
4450,Premium Famille,Premium,15,99,6,23,O,N,O,O
4451,Gratuit,Free,0,1,35,N,O,N,N,
4452,Premium Solo,Premium,9,99,1,38,O,N,O,N
4453,Premium Duo,Premium,12,99,1,49,N,N,O,N
4454,Premium Famille,Premium,15,99,6,34,O,N,O,N
4455,Gratuit,Free,0,1,46,N,O,N,O,
4456,Premium Solo,Premium,9,99,1,48,O,N,O,N
4457,Premium Duo,Premium,12,99,1,26,N,N,O,N
4458,Premium Famille,Premium,15,99,6,18,O,N,O,N
4459,Gratuit,Free,0,1,48,N,O,N,N,
4460,Premium Solo,Premium,9,99,1,25,O,N,O,O
4461,Premium Duo,Premium,12,99,1,37,N,N,O,N
4462,Premium Famille,Premium,15,99,6,36,O,N,O,N
4463,Gratuit,Free,0,1,34,N,O,N,N,
4464,Premium Solo,Premium,9,99,1,46,O,N,O,N
4465,Premium Duo,Premium,12,99,1,48,N,N,O,O
4466,Premium Famille,Premium,15,99,6,36,O,N,O,N
4467,Gratuit,Free,0,1,12,N,O,N,N,
4468,Premium Solo,Premium,9,99,1,22,O,N,O,N
4469,Premium Duo,Premium,12,99,1,28,N,N,O,N
4470,Premium Famille,Premium,15,99,6,10,O,N,O,O
4471,Gratuit,Free,0,1,27,N,O,N,N,
4472,Premium Solo,Premium,9,99,1,24,O,N,O,N
4473,Premium Duo,Premium,12,99,1,32,N,N,O,N
4474,Premium Famille,Premium,15,99,6,32,O,N,O,N
4475,Gratuit,Free,0,1,35,N,O,N,O,
4476,Premium Solo,Premium,9,99,1,30,O,N,O,N
4477,Premium Duo,Premium,12,99,1,17,N,N,O,N
4478,Premium Famille,Premium,15,99,6,35,O,N,O,N
4479,Gratuit,Free,0,1,39,N,O,N,N,
4480,Premium Solo,Premium,9,99,1,49,O,N,O,O
4481,Premium Duo,Premium,12,99,1,22,N,N,O,N
4482,Premium Famille,Premium,15,99,6,11,O,N,O,N
4483,Gratuit,Free,0,1,31,N,O,N,N,
4484,Premium Solo,Premium,9,99,1,49,O,N,O,N
4485,Premium Duo,Premium,12,99,1,49,N,N,O,O
4486,Premium Famille,Premium,15,99,6,24,O,N,O,N
4487,Gratuit,Free,0,1,36,N,O,N,N,
4488,Premium Solo,Premium,9,99,1,41,O,N,O,N
4489,Premium Duo,Premium,12,99,1,14,N,N,O,N
4490,Premium Famille,Premium,15,99,6,13,O,N,O,O
4491,Gratuit,Free,0,1,38,N,O,N,N,
4492,Premium Solo,Premium,9,99,1,19,O,N,O,N
4493,Premium Duo,Premium,12,99,1,42,N,N,O,N
4494,Premium Famille,Premium,15,99,6,37,O,N,O,N
4495,Gratuit,Free,0,1,29,N,O,N,O,
4496,Premium Solo,Premium,9,99,1,49,O,N,O,N
4497,Premium Duo,Premium,12,99,1,24,N,N,O,N
4498,Premium Famille,Premium,15,99,6,24,O,N,O,N
4499,Gratuit,Free,0,1,18,N,O,N,N,
4500,Premium Solo,Premium,9,99,1,11,O,N,O,O
4501,Premium Duo,Premium,12,99,1,49,N,N,O,N
4502,Premium Famille,Premium,15,99,6,38,O,N,O,N
4503,Gratuit,Free,0,1,18,N,O,N,N,
4504,Premium Solo,Premium,9,99,1,43,O,N,O,N
4505,Premium Duo,Premium,12,99,1,45,N,N,O,O
4506,Premium Famille,Premium,15,99,6,20,O,N,O,N
4507,Gratuit,Free,0,1,18,N,O,N,N,
4508,Premium Solo,Premium,9,99,1,16,O,N,O,N
4509,Premium Duo,Premium,12,99,1,20,N,N,O,N
4510,Premium Famille,Premium,15,99,6,36,O,N,O,O
4511,Gratuit,Free,0,1,48,N,O,N,N,
4512,Premium Solo,Premium,9,99,1,38,O,N,O,N
4513,Premium Duo,Premium,12,99,1,20,N,N,O,N
4514,Premium Famille,Premium,15,99,6,30,O,N,O,N
4515,Gratuit,Free,0,1,25,N,O,N,O,
4516,Premium Solo,Premium,9,99,1,37,O,N,O,N
4517,Premium Duo,Premium,12,99,1,11,N,N,O,N
4518,Premium Famille,Premium,15,99,6,20,O,N,O,N
4519,Gratuit,Free,0,1,37,N,O,N,N,
4520,Premium Solo,Premium,9,99,1,12,O,N,O,O
4521,Premium Duo,Premium,12,99,1,39,N,N,O,N
4522,Premium Famille,Premium,15,99,6,40,O,N,O,N
4523,Gratuit,Free,0,1,31,N,O,N,N,
4524,Premium Solo,Premium,9,99,1,21,O,N,O,N
4525,Premium Duo,Premium,12,99,1,37,N,N,O,O
4526,Premium Famille,Premium,15,99,6,47,O,N,O,N
4527,Gratuit,Free,0,1,23,N,O,N,N,
4528,Premium Solo,Premium,9,99,1,47,O,N,O,N
4529,Premium Duo,Premium,12,99,1,46,N,N,O,N
4530,Premium Famille,Premium,15,99,6,44,O,N,O,O
4531,Gratuit,Free,0,1,32,N,O,N,N,
4532,Premium Solo,Premium,9,99,1,16,O,N,O,N
4533,Premium Duo,Premium,12,99,1,24,N,N,O,N
4534,Premium Famille,Premium,15,99,6,48,O,N,O,N
4535,Gratuit,Free,0,1,43,N,O,N,O,
4536,Premium Solo,Premium,9,99,1,17,O,N,O,N
4537,Premium Duo,Premium,12,99,1,22,N,N,O,N
4538,Premium Famille,Premium,15,99,6,40,O,N,O,N
4539,Gratuit,Free,0,1,16,N,O,N,N,
4540,Premium Solo,Premium,9,99,1,20,O,N,O,O
4541,Premium Duo,Premium,12,99,1,11,N,N,O,N
4542,Premium Famille,Premium,15,99,6,35,O,N,O,N
4543,Gratuit,Free,0,1,29,N,O,N,N,
4544,Premium Solo,Premium,9,99,1,24,O,N,O,N
4545,Premium Duo,Premium,12,99,1,33,N,N,O,O
4546,Premium Famille,Premium,15,99,6,13,O,N,O,N
4547,Gratuit,Free,0,1,46,N,O,N,N,
4548,Premium Solo,Premium,9,99,1,43,O,N,O,N
4549,Premium Duo,Premium,12,99,1,48,N,N,O,N
4550,Premium Famille,Premium,15,99,6,17,O,N,O,O
4551,Gratuit,Free,0,1,11,N,O,N,N,
4552,Premium Solo,Premium,9,99,1,13,O,N,O,N
4553,Premium Duo,Premium,12,99,1,15,N,N,O,N
4554,Premium Famille,Premium,15,99,6,40,O,N,O,N
4555,Gratuit,Free,0,1,23,N,O,N,O,
4556,Premium Solo,Premium,9,99,1,37,O,N,O,N
4557,Premium Duo,Premium,12,99,1,35,N,N,O,N
4558,Premium Famille,Premium,15,99,6,32,O,N,O,N
4559,Gratuit,Free,0,1,41,N,O,N,N,
4560,Premium Solo,Premium,9,99,1,42,O,N,O,O
4561,Premium Duo,Premium,12,99,1,14,N,N,O,N
4562,Premium Famille,Premium,15,99,6,41,O,N,O,N
4563,Gratuit,Free,0,1,23,N,O,N,N,
4564,Premium Solo,Premium,9,99,1,34,O,N,O,N
4565,Premium Duo,Premium,12,99,1,34,N,N,O,O
4566,Premium Famille,Premium,15,99,6,42,O,N,O,N
4567,Gratuit,Free,0,1,46,N,O,N,N,
4568,Premium Solo,Premium,9,99,1,32,O,N,O,N
4569,Premium Duo,Premium,12,99,1,20,N,N,O,N
4570,Premium Famille,Premium,15,99,6,31,O,N,O,O
4571,Gratuit,Free,0,1,47,N,O,N,N,
4572,Premium Solo,Premium,9,99,1,12,O,N,O,N
4573,Premium Duo,Premium,12,99,1,45,N,N,O,N
4574,Premium Famille,Premium,15,99,6,17,O,N,O,N
4575,Gratuit,Free,0,1,26,N,O,N,O,
4576,Premium Solo,Premium,9,99,1,22,O,N,O,N
4577,Premium Duo,Premium,12,99,1,44,N,N,O,N
4578,Premium Famille,Premium,15,99,6,28,O,N,O,N
4579,Gratuit,Free,0,1,15,N,O,N,N,
4580,Premium Solo,Premium,9,99,1,36,O,N,O,O
4581,Premium Duo,Premium,12,99,1,14,N,N,O,N
4582,Premium Famille,Premium,15,99,6,25,O,N,O,N
4583,Gratuit,Free,0,1,10,N,O,N,N,
4584,Premium Solo,Premium,9,99,1,11,O,N,O,N
4585,Premium Duo,Premium,12,99,1,34,N,N,O,O
4586,Premium Famille,Premium,15,99,6,45,O,N,O,N
4587,Gratuit,Free,0,1,43,N,O,N,N,
4588,Premium Solo,Premium,9,99,1,49,O,N,O,N
4589,Premium Duo,Premium,12,99,1,30,N,N,O,N
4590,Premium Famille,Premium,15,99,6,35,O,N,O,O
4591,Gratuit,Free,0,1,10,N,O,N,N,
4592,Premium Solo,Premium,9,99,1,27,O,N,O,N
4593,Premium Duo,Premium,12,99,1,31,N,N,O,N
4594,Premium Famille,Premium,15,99,6,30,O,N,O,N
4595,Gratuit,Free,0,1,45,N,O,N,O,
4596,Premium Solo,Premium,9,99,1,35,O,N,O,N
4597,Premium Duo,Premium,12,99,1,27,N,N,O,N
4598,Premium Famille,Premium,15,99,6,26,O,N,O,N
4599,Gratuit,Free,0,1,46,N,O,N,N,
4600,Premium Solo,Premium,9,99,1,43,O,N,O,O
4601,Premium Duo,Premium,12,99,1,35,N,N,O,N
4602,Premium Famille,Premium,15,99,6,44,O,N,O,N
4603,Gratuit,Free,0,1,46,N,O,N,N,
4604,Premium Solo,Premium,9,99,1,44,O,N,O,N
4605,Premium Duo,Premium,12,99,1,24,N,N,O,O
4606,Premium Famille,Premium,15,99,6,28,O,N,O,N
4607,Gratuit,Free,0,1,26,N,O,N,N,
4608,Premium Solo,Premium,9,99,1,49,O,N,O,N
4609,Premium Duo,Premium,12,99,1,18,N,N,O,N
4610,Premium Famille,Premium,15,99,6,28,O,N,O,O
4611,Gratuit,Free,0,1,23,N,O,N,N,
4612,Premium Solo,Premium,9,99,1,40,O,N,O,N
4613,Premium Duo,Premium,12,99,1,47,N,N,O,N
4614,Premium Famille,Premium,15,99,6,42,O,N,O,N
4615,Gratuit,Free,0,1,44,N,O,N,O,
4616,Premium Solo,Premium,9,99,1,39,O,N,O,N
4617,Premium Duo,Premium,12,99,1,36,N,N,O,N
4618,Premium Famille,Premium,15,99,6,17,O,N,O,N
4619,Gratuit,Free,0,1,34,N,O,N,N,
4620,Premium Solo,Premium,9,99,1,15,O,N,O,O
4621,Premium Duo,Premium,12,99,1,27,N,N,O,N
4622,Premium Famille,Premium,15,99,6,46,O,N,O,N
4623,Gratuit,Free,0,1,49,N,O,N,N,
4624,Premium Solo,Premium,9,99,1,42,O,N,O,N
4625,Premium Duo,Premium,12,99,1,12,N,N,O,O
4626,Premium Famille,Premium,15,99,6,42,O,N,O,N
4627,Gratuit,Free,0,1,38,N,O,N,N,
4628,Premium Solo,Premium,9,99,1,23,O,N,O,N
4629,Premium Duo,Premium,12,99,1,33,N,N,O,N
4630,Premium Famille,Premium,15,99,6,22,O,N,O,O
4631,Gratuit,Free,0,1,16,N,O,N,N,
4632,Premium Solo,Premium,9,99,1,30,O,N,O,N
4633,Premium Duo,Premium,12,99,1,22,N,N,O,N
4634,Premium Famille,Premium,15,99,6,11,O,N,O,N
4635,Gratuit,Free,0,1,30,N,O,N,O,
4636,Premium Solo,Premium,9,99,1,28,O,N,O,N
4637,Premium Duo,Premium,12,99,1,43,N,N,O,N
4638,Premium Famille,Premium,15,99,6,27,O,N,O,N
4639,Gratuit,Free,0,1,11,N,O,N,N,
4640,Premium Solo,Premium,9,99,1,42,O,N,O,O
4641,Premium Duo,Premium,12,99,1,23,N,N,O,N
4642,Premium Famille,Premium,15,99,6,17,O,N,O,N
4643,Gratuit,Free,0,1,40,N,O,N,N,
4644,Premium Solo,Premium,9,99,1,28,O,N,O,N
4645,Premium Duo,Premium,12,99,1,27,N,N,O,O
4646,Premium Famille,Premium,15,99,6,44,O,N,O,N
4647,Gratuit,Free,0,1,16,N,O,N,N,
4648,Premium Solo,Premium,9,99,1,17,O,N,O,N
4649,Premium Duo,Premium,12,99,1,37,N,N,O,N
4650,Premium Famille,Premium,15,99,6,29,O,N,O,O
4651,Gratuit,Free,0,1,41,N,O,N,N,
4652,Premium Solo,Premium,9,99,1,45,O,N,O,N
4653,Premium Duo,Premium,12,99,1,22,N,N,O,N
4654,Premium Famille,Premium,15,99,6,45,O,N,O,N
4655,Gratuit,Free,0,1,35,N,O,N,O,
4656,Premium Solo,Premium,9,99,1,38,O,N,O,N
4657,Premium Duo,Premium,12,99,1,37,N,N,O,N
4658,Premium Famille,Premium,15,99,6,34,O,N,O,N
4659,Gratuit,Free,0,1,17,N,O,N,N,
4660,Premium Solo,Premium,9,99,1,47,O,N,O,O
4661,Premium Duo,Premium,12,99,1,41,N,N,O,N
4662,Premium Famille,Premium,15,99,6,32,O,N,O,N
4663,Gratuit,Free,0,1,30,N,O,N,N,
4664,Premium Solo,Premium,9,99,1,30,O,N,O,N
4665,Premium Duo,Premium,12,99,1,29,N,N,O,O
4666,Premium Famille,Premium,15,99,6,44,O,N,O,N
4667,Gratuit,Free,0,1,18,N,O,N,N,
4668,Premium Solo,Premium,9,99,1,40,O,N,O,N
4669,Premium Duo,Premium,12,99,1,19,N,N,O,N
4670,Premium Famille,Premium,15,99,6,46,O,N,O,O
4671,Gratuit,Free,0,1,32,N,O,N,N,
4672,Premium Solo,Premium,9,99,1,49,O,N,O,N
4673,Premium Duo,Premium,12,99,1,24,N,N,O,N
4674,Premium Famille,Premium,15,99,6,24,O,N,O,N
4675,Gratuit,Free,0,1,34,N,O,N,O,
4676,Premium Solo,Premium,9,99,1,44,O,N,O,N
4677,Premium Duo,Premium,12,99,1,41,N,N,O,N
4678,Premium Famille,Premium,15,99,6,15,O,N,O,N
4679,Gratuit,Free,0,1,10,N,O,N,N,
4680,Premium Solo,Premium,9,99,1,39,O,N,O,O
4681,Premium Duo,Premium,12,99,1,22,N,N,O,N
4682,Premium Famille,Premium,15,99,6,30,O,N,O,N
4683,Gratuit,Free,0,1,18,N,O,N,N,
4684,Premium Solo,Premium,9,99,1,46,O,N,O,N
4685,Premium Duo,Premium,12,99,1,18,N,N,O,O
4686,Premium Famille,Premium,15,99,6,42,O,N,O,N
4687,Gratuit,Free,0,1,18,N,O,N,N,
4688,Premium Solo,Premium,9,99,1,49,O,N,O,N
4689,Premium Duo,Premium,12,99,1,36,N,N,O,N
4690,Premium Famille,Premium,15,99,6,38,O,N,O,O
4691,Gratuit,Free,0,1,26,N,O,N,N,
4692,Premium Solo,Premium,9,99,1,34,O,N,O,N
4693,Premium Duo,Premium,12,99,1,49,N,N,O,N
4694,Premium Famille,Premium,15,99,6,32,O,N,O,N
4695,Gratuit,Free,0,1,23,N,O,N,O,
4696,Premium Solo,Premium,9,99,1,43,O,N,O,N
4697,Premium Duo,Premium,12,99,1,11,N,N,O,N
4698,Premium Famille,Premium,15,99,6,49,O,N,O,N
4699,Gratuit,Free,0,1,19,N,O,N,N,
4700,Premium Solo,Premium,9,99,1,36,O,N,O,O
4701,Premium Duo,Premium,12,99,1,41,N,N,O,N
4702,Premium Famille,Premium,15,99,6,38,O,N,O,N
4703,Gratuit,Free,0,1,17,N,O,N,N,
4704,Premium Solo,Premium,9,99,1,12,O,N,O,N
4705,Premium Duo,Premium,12,99,1,44,N,N,O,O
4706,Premium Famille,Premium,15,99,6,26,O,N,O,N
4707,Gratuit,Free,0,1,40,N,O,N,N,
4708,Premium Solo,Premium,9,99,1,14,O,N,O,N
