,,,,,,,,,,
,,,,,,,,,,
ID_SEGMENT,NOM_TRANCHE_D_AGE,AGE_MINIMUM,AGE_MAXIMUM,POURCENTAGE_POPULATION,REVENU_MOYEN,GENRE_MUSICAL_FAVORI,APPAREIL_PREFERE,FLAG_UTILISATEURS_MINEURS,,
3858,41-60 Ans,41,60,22,64,67152,42,Pop,Smartphone,N
3859,Moins de 18 Ans,1,17,13,34,77036,74,Rock,Ordinateur,O
3860,18-25 Ans,18,25,18,32,30931,64,Rap,Smart TV,N
3861,26-40 Ans,26,40,26,2,22907,21,Pop,Smartphone,N
3862,41-60 Ans,41,60,27,9,80787,63,Rock,Ordinateur,N
3863,Moins de 18 Ans,1,17,10,57,80542,23,Rap,Smart TV,O
3864,18-25 Ans,18,25,20,69,28755,8,Pop,Smartphone,N
3865,26-40 Ans,26,40,22,95,29876,51,Rock,Ordinateur,N
3866,41-60 Ans,41,60,13,61,90131,2,Rap,Smart TV,N
3867,Moins de 18 Ans,1,17,27,22,71431,54,Pop,Smartphone,O
3868,18-25 Ans,18,25,23,1,94823,9,Rock,Ordinateur,N
3869,26-40 Ans,26,40,26,31,90535,33,Rap,Smart TV,N
3870,41-60 Ans,41,60,15,33,56103,Pop,Smartphone,N,
3871,Moins de 18 Ans,1,17,20,49,64803,27,Rock,Ordinateur,O
3872,18-25 Ans,18,25,10,24,58306,27,Rap,Smart TV,N
3873,26-40 Ans,26,40,23,12,64685,21,Pop,Smartphone,N
3874,41-60 Ans,41,60,20,68,74930,81,Rock,Ordinateur,N
3875,Moins de 18 Ans,1,17,10,75,63288,1,Rap,Smart TV,O
3876,18-25 Ans,18,25,16,79,26597,21,Pop,Smartphone,N
3877,26-40 Ans,26,40,17,99,34650,94,Rock,Ordinateur,N
3878,41-60 Ans,41,60,20,1,71711,61,Rap,Smart TV,N
3879,Moins de 18 Ans,1,17,24,39,33902,45,Pop,Smartphone,O
3880,18-25 Ans,18,25,26,52,25097,14,Rock,Ordinateur,N
3881,26-40 Ans,26,40,26,32,31509,84,Rap,Smart TV,N
3882,41-60 Ans,41,60,22,52,33439,34,Pop,Smartphone,N
3883,Moins de 18 Ans,1,17,29,99,47186,59,Rock,Ordinateur,O
3884,18-25 Ans,18,25,15,9,55027,13,Rap,Smart TV,N
3885,26-40 Ans,26,40,17,51,91891,49,Pop,Smartphone,N
3886,41-60 Ans,41,60,10,81,75339,1,Rock,Ordinateur,N
3887,Moins de 18 Ans,1,17,15,46,54239,73,Rap,Smart TV,O
3888,18-25 Ans,18,25,22,31,57286,3,Pop,Smartphone,N
3889,26-40 Ans,26,40,21,9,54293,92,Rock,Ordinateur,N
3890,41-60 Ans,41,60,18,93,25280,84,Rap,Smart TV,N
3891,Moins de 18 Ans,1,17,15,96,89949,94,Pop,Smartphone,O
3892,18-25 Ans,18,25,13,84,23745,39,Rock,Ordinateur,N
3893,26-40 Ans,26,40,16,13,74513,46,Rap,Smart TV,N
3894,41-60 Ans,41,60,20,46,66426,33,Pop,Smartphone,N
3895,Moins de 18 Ans,1,17,26,33,58472,9,Rock,Ordinateur,O
3896,18-25 Ans,18,25,29,98,70524,57,Rap,Smart TV,N
3897,26-40 Ans,26,40,10,51,91430,69,Pop,Smartphone,N
3898,41-60 Ans,41,60,22,39,61930,71,Rock,Ordinateur,N
3899,Moins de 18 Ans,1,17,28,41322,15,Rap,Smart TV,O,
3900,18-25 Ans,18,25,28,33,22528,45,Pop,Smartphone,N
3901,26-40 Ans,26,40,19,14,65969,3,Rock,Ordinateur,N
3902,41-60 Ans,41,60,17,57,44845,3,Rap,Smart TV,N
3903,Moins de 18 Ans,1,17,29,38,96410,39,Pop,Smartphone,O
3904,18-25 Ans,18,25,20,97,99547,54,Rock,Ordinateur,N
3905,26-40 Ans,26,40,22,24,95776,76,Rap,Smart TV,N
3906,41-60 Ans,41,60,24,25,21389,29,Pop,Smartphone,N
3907,Moins de 18 Ans,1,17,10,96,21432,65,Rock,Ordinateur,O
3908,18-25 Ans,18,25,12,21,29818,8,Rap,Smart TV,N
3909,26-40 Ans,26,40,26,51,31937,78,Pop,Smartphone,N
3910,41-60 Ans,41,60,24,97,85301,22,Rock,Ordinateur,N
3911,Moins de 18 Ans,1,17,26,41,40269,61,Rap,Smart TV,O
3912,18-25 Ans,18,25,11,39,52094,61,Pop,Smartphone,N
3913,26-40 Ans,26,40,25,83,72797,78,Rock,Ordinateur,N
3914,41-60 Ans,41,60,14,32,33829,89,Rap,Smart TV,N
3915,Moins de 18 Ans,1,17,23,89,62571,33,Pop,Smartphone,O
3916,18-25 Ans,18,25,19,95,24169,13,Rock,Ordinateur,N
3917,26-40 Ans,26,40,10,7,85988,27,Rap,Smart TV,N
3918,41-60 Ans,41,60,17,53,41357,99,Pop,Smartphone,N
3919,Moins de 18 Ans,1,17,26,59,79236,54,Rock,Ordinateur,O
3920,18-25 Ans,18,25,10,82,93472,33,Rap,Smart TV,N
3921,26-40 Ans,26,40,22,57,38835,28,Pop,Smartphone,N
3922,41-60 Ans,41,60,21,95,89186,38,Rock,Ordinateur,N
3923,Moins de 18 Ans,1,17,19,98,28763,58,Rap,Smart TV,O
3924,18-25 Ans,18,25,25,9,88068,5,Pop,Smartphone,N
3925,26-40 Ans,26,40,10,84,49408,3,Rock,Ordinateur,N
3926,41-60 Ans,41,60,16,81,77648,56,Rap,Smart TV,N
3927,Moins de 18 Ans,1,17,20,4,98885,12,Pop,Smartphone,O
3928,18-25 Ans,18,25,18,66,39898,9,Rock,Ordinateur,N
3929,26-40 Ans,26,40,14,69,67539,55,Rap,Smart TV,N
3930,41-60 Ans,41,60,19,67,73089,63,Pop,Smartphone,N
3931,Moins de 18 Ans,1,17,19,75,23698,28,Rock,Ordinateur,O
3932,18-25 Ans,18,25,10,93,69207,83,Rap,Smart TV,N
3933,26-40 Ans,26,40,25,44,27118,61,Pop,Smartphone,N
3934,41-60 Ans,41,60,15,69,90212,73,Rock,Ordinateur,N
3935,Moins de 18 Ans,1,17,25,17,32135,48,Rap,Smart TV,O
3936,18-25 Ans,18,25,10,82,56313,54,Pop,Smartphone,N
3937,26-40 Ans,26,40,17,69,47681,31,Rock,Ordinateur,N
3938,41-60 Ans,41,60,23,62,45563,44,Rap,Smart TV,N
3939,Moins de 18 Ans,1,17,17,26,85895,9,Pop,Smartphone,O
3940,18-25 Ans,18,25,15,4,86690,67,Rock,Ordinateur,N
3941,26-40 Ans,26,40,10,55,64501,67,Rap,Smart TV,N
3942,41-60 Ans,41,60,27,87,37153,65,Pop,Smartphone,N
3943,Moins de 18 Ans,1,17,20,36,94437,84,Rock,Ordinateur,O
3944,18-25 Ans,18,25,16,2,39029,78,Rap,Smart TV,N
3945,26-40 Ans,26,40,18,38,88801,36,Pop,Smartphone,N
3946,41-60 Ans,41,60,28,61,45342,6,Rock,Ordinateur,N
3947,Moins de 18 Ans,1,17,25,73,27009,62,Rap,Smart TV,O
3948,18-25 Ans,18,25,20,67,52055,26,Pop,Smartphone,N
3949,26-40 Ans,26,40,16,49,90562,92,Rock,Ordinateur,N
3950,41-60 Ans,41,60,24,85,40573,94,Rap,Smart TV,N
3951,Moins de 18 Ans,1,17,15,22,83634,51,Pop,Smartphone,O
3952,18-25 Ans,18,25,16,1,54141,55,Rock,Ordinateur,N
3953,26-40 Ans,26,40,24,27,21719,56,Rap,Smart TV,N
3954,41-60 Ans,41,60,10,8,90624,96,Pop,Smartphone,N
3955,Moins de 18 Ans,1,17,26,2,74786,19,Rock,Ordinateur,O
3956,18-25 Ans,18,25,11,65,40972,65,Rap,Smart TV,N
3957,26-40 Ans,26,40,13,1,50153,67,Pop,Smartphone,N
3958,41-60 Ans,41,60,27,56,20438,18,Rock,Ordinateur,N
3959,Moins de 18 Ans,1,17,29,53,47784,71,Rap,Smart TV,O
3960,18-25 Ans,18,25,27,6,35292,86,Pop,Smartphone,N
3961,26-40 Ans,26,40,28,98,37194,92,Rock,Ordinateur,N
3962,41-60 Ans,41,60,13,89,63604,2,Rap,Smart TV,N
3963,Moins de 18 Ans,1,17,14,79,65971,31,Pop,Smartphone,O
3964,18-25 Ans,18,25,27,9,76726,96,Rock,Ordinateur,N
3965,26-40 Ans,26,40,14,56,53886,74,Rap,Smart TV,N
3966,41-60 Ans,41,60,21,53,69932,27,Pop,Smartphone,N
3967,Moins de 18 Ans,1,17,22,38,64545,16,Rock,Ordinateur,O
3968,18-25 Ans,18,25,15,21,79295,18,Rap,Smart TV,N
3969,26-40 Ans,26,40,21,56,94690,47,Pop,Smartphone,N
3970,41-60 Ans,41,60,11,94,46236,68,Rock,Ordinateur,N
3971,Moins de 18 Ans,1,17,22,31,50657,61,Rap,Smart TV,O
3972,18-25 Ans,18,25,20,65569,4,Pop,Smartphone,N,
3973,26-40 Ans,26,40,14,74,84690,91,Rock,Ordinateur,N
3974,41-60 Ans,41,60,16,45,81070,95,Rap,Smart TV,N
3975,Moins de 18 Ans,1,17,18,7,50917,79,Pop,Smartphone,O
3976,18-25 Ans,18,25,21,84,41873,87,Rock,Ordinateur,N
3977,26-40 Ans,26,40,11,94,94953,92,Rap,Smart TV,N
3978,41-60 Ans,41,60,26,4,60044,17,Pop,Smartphone,N
3979,Moins de 18 Ans,1,17,17,4,32750,85,Rock,Ordinateur,O
3980,18-25 Ans,18,25,12,72,95333,59,Rap,Smart TV,N
3981,26-40 Ans,26,40,18,9,69349,4,Pop,Smartphone,N
3982,41-60 Ans,41,60,20,14,54309,82,Rock,Ordinateur,N
3983,Moins de 18 Ans,1,17,14,83,47421,81,Rap,Smart TV,O
3984,18-25 Ans,18,25,10,7,78262,45,Pop,Smartphone,N
3985,26-40 Ans,26,40,16,21,98021,91,Rock,Ordinateur,N
3986,41-60 Ans,41,60,16,67,67360,16,Rap,Smart TV,N
3987,Moins de 18 Ans,1,17,24,61,48240,5,Pop,Smartphone,O
3988,18-25 Ans,18,25,25,22,34875,Rock,Ordinateur,N,
3989,26-40 Ans,26,40,10,47,61335,5,Rap,Smart TV,N
3990,41-60 Ans,41,60,16,17,73939,45,Pop,Smartphone,N
3991,Moins de 18 Ans,1,17,29,22,55716,94,Rock,Ordinateur,O
3992,18-25 Ans,18,25,29,65,46002,8,Rap,Smart TV,N
3993,26-40 Ans,26,40,17,21,50315,36,Pop,Smartphone,N
3994,41-60 Ans,41,60,12,49,99135,43,Rock,Ordinateur,N
3995,Moins de 18 Ans,1,17,24,32,51700,75,Rap,Smart TV,O
3996,18-25 Ans,18,25,23,66,21827,54,Pop,Smartphone,N
3997,26-40 Ans,26,40,21,1,68335,86,Rock,Ordinateur,N
3998,41-60 Ans,41,60,25,14,88555,39,Rap,Smart TV,N
3999,Moins de 18 Ans,1,17,24,52,60270,27,Pop,Smartphone,O
4000,18-25 Ans,18,25,15,96,63799,18,Rock,Ordinateur,N
4001,26-40 Ans,26,40,25,68,72455,11,Rap,Smart TV,N
4002,41-60 Ans,41,60,17,11,33236,68,Pop,Smartphone,N
4003,Moins de 18 Ans,1,17,24,79,48210,4,Rock,Ordinateur,O
4004,18-25 Ans,18,25,19,19,29643,68,Rap,Smart TV,N
4005,26-40 Ans,26,40,19,7,28852,95,Pop,Smartphone,N
4006,41-60 Ans,41,60,13,5,46494,93,Rock,Ordinateur,N
4007,Moins de 18 Ans,1,17,22,12,29469,36,Rap,Smart TV,O
4008,18-25 Ans,18,25,15,33,84446,98,Pop,Smartphone,N
4009,26-40 Ans,26,40,29,92,70533,69,Rock,Ordinateur,N
4010,41-60 Ans,41,60,18,36,96627,37,Rap,Smart TV,N
4011,Moins de 18 Ans,1,17,24,78,74896,62,Pop,Smartphone,O
4012,18-25 Ans,18,25,25,2,88884,3,Rock,Ordinateur,N
4013,26-40 Ans,26,40,21,59,27221,37,Rap,Smart TV,N
4014,41-60 Ans,41,60,18,98,56521,77,Pop,Smartphone,N
4015,Moins de 18 Ans,1,17,27,13,24693,41,Rock,Ordinateur,O
4016,18-25 Ans,18,25,24,67,84598,66,Rap,Smart TV,N
4017,26-40 Ans,26,40,13,45,73106,9,Pop,Smartphone,N
4018,41-60 Ans,41,60,26,79,76046,95,Rock,Ordinateur,N
4019,Moins de 18 Ans,1,17,25,98,55349,72,Rap,Smart TV,O
4020,18-25 Ans,18,25,18,91,85129,65,Pop,Smartphone,N
4021,26-40 Ans,26,40,19,79,43960,7,Rock,Ordinateur,N
4022,41-60 Ans,41,60,16,41,45763,81,Rap,Smart TV,N
4023,Moins de 18 Ans,1,17,20,29,95964,46,Pop,Smartphone,O
4024,18-25 Ans,18,25,26,57,63704,65,Rock,Ordinateur,N
4025,26-40 Ans,26,40,14,72,33991,77,Rap,Smart TV,N
4026,41-60 Ans,41,60,26,3,57202,Pop,Smartphone,N,
4027,Moins de 18 Ans,1,17,13,79,23921,5,Rock,Ordinateur,O
4028,18-25 Ans,18,25,18,17,49070,6,Rap,Smart TV,N
4029,26-40 Ans,26,40,24,92,84346,67,Pop,Smartphone,N
4030,41-60 Ans,41,60,22,44,67668,19,Rock,Ordinateur,N
4031,Moins de 18 Ans,1,17,18,23,35423,7,Rap,Smart TV,O
4032,18-25 Ans,18,25,28,56,70079,15,Pop,Smartphone,N
4033,26-40 Ans,26,40,25,49,21159,76,Rock,Ordinateur,N
4034,41-60 Ans,41,60,10,64,52394,78,Rap,Smart TV,N
4035,Moins de 18 Ans,1,17,21,2,76981,45,Pop,Smartphone,O
4036,18-25 Ans,18,25,22,39,58833,9,Rock,Ordinateur,N
4037,26-40 Ans,26,40,28,62,79075,63,Rap,Smart TV,N
4038,41-60 Ans,41,60,15,6,40292,69,Pop,Smartphone,N
4039,Moins de 18 Ans,1,17,22,72,66364,52,Rock,Ordinateur,O
4040,18-25 Ans,18,25,18,15,85227,33,Rap,Smart TV,N
4041,26-40 Ans,26,40,15,3,41098,32,Pop,Smartphone,N
4042,41-60 Ans,41,60,28,43,23677,23,Rock,Ordinateur,N
4043,Moins de 18 Ans,1,17,12,15,31357,4,Rap,Smart TV,O
4044,18-25 Ans,18,25,13,42,93466,66,Pop,Smartphone,N
4045,26-40 Ans,26,40,19,36,56934,59,Rock,Ordinateur,N
4046,41-60 Ans,41,60,15,93,36830,44,Rap,Smart TV,N
4047,Moins de 18 Ans,1,17,22,69,49888,12,Pop,Smartphone,O
4048,18-25 Ans,18,25,18,8,41127,36,Rock,Ordinateur,N
4049,26-40 Ans,26,40,16,28,48172,26,Rap,Smart TV,N
4050,41-60 Ans,41,60,24,54,25989,2,Pop,Smartphone,N
4051,Moins de 18 Ans,1,17,23,24,55851,16,Rock,Ordinateur,O
4052,18-25 Ans,18,25,10,63,33363,32,Rap,Smart TV,N
4053,26-40 Ans,26,40,28,27,27573,97,Pop,Smartphone,N
4054,41-60 Ans,41,60,24,37,86027,98,Rock,Ordinateur,N
4055,Moins de 18 Ans,1,17,22,57,85271,9,Rap,Smart TV,O
4056,18-25 Ans,18,25,13,57,20889,64,Pop,Smartphone,N
4057,26-40 Ans,26,40,11,36,63482,24,Rock,Ordinateur,N
4058,41-60 Ans,41,60,22,84,61518,37,Rap,Smart TV,N
4059,Moins de 18 Ans,1,17,16,7,27911,62,Pop,Smartphone,O
4060,18-25 Ans,18,25,20,89,39411,81,Rock,Ordinateur,N
4061,26-40 Ans,26,40,19,52,46257,4,Rap,Smart TV,N
4062,41-60 Ans,41,60,22,31,35591,88,Pop,Smartphone,N
4063,Moins de 18 Ans,1,17,11,72,24785,45,Rock,Ordinateur,O
4064,18-25 Ans,18,25,24,99,39613,61,Rap,Smart TV,N
4065,26-40 Ans,26,40,11,81,20549,79,Pop,Smartphone,N
4066,41-60 Ans,41,60,16,57,43807,Rock,Ordinateur,N,
4067,Moins de 18 Ans,1,17,10,55,55126,44,Rap,Smart TV,O
4068,18-25 Ans,18,25,29,65,34280,56,Pop,Smartphone,N
4069,26-40 Ans,26,40,17,17,71218,48,Rock,Ordinateur,N
4070,41-60 Ans,41,60,27,43,78900,94,Rap,Smart TV,N
4071,Moins de 18 Ans,1,17,29,16,47967,21,Pop,Smartphone,O
4072,18-25 Ans,18,25,28,59,62897,76,Rock,Ordinateur,N
4073,26-40 Ans,26,40,10,1,95060,57,Rap,Smart TV,N
4074,41-60 Ans,41,60,24,59,97553,28,Pop,Smartphone,N
4075,Moins de 18 Ans,1,17,19,45,98754,63,Rock,Ordinateur,O
4076,18-25 Ans,18,25,20,13,83214,2,Rap,Smart TV,N
4077,26-40 Ans,26,40,23,61,47383,82,Pop,Smartphone,N
4078,41-60 Ans,41,60,15,4,79815,49,Rock,Ordinateur,N
4079,Moins de 18 Ans,1,17,20,16,82498,21,Rap,Smart TV,O
4080,18-25 Ans,18,25,18,24,20315,32,Pop,Smartphone,N
4081,26-40 Ans,26,40,12,3,23776,59,Rock,Ordinateur,N
4082,41-60 Ans,41,60,12,46,72501,71,Rap,Smart TV,N
4083,Moins de 18 Ans,1,17,15,1,32888,6,Pop,Smartphone,O
4084,18-25 Ans,18,25,13,79,54117,3,Rock,Ordinateur,N
4085,26-40 Ans,26,40,13,68,61050,64,Rap,Smart TV,N
4086,41-60 Ans,41,60,15,1,43409,8,Pop,Smartphone,N
4087,Moins de 18 Ans,1,17,18,97,57902,13,Rock,Ordinateur,O
4088,18-25 Ans,18,25,25,58,58511,19,Rap,Smart TV,N
4089,26-40 Ans,26,40,15,33,47574,4,Pop,Smartphone,N
4090,41-60 Ans,41,60,13,29,64669,32,Rock,Ordinateur,N
4091,Moins de 18 Ans,1,17,10,89,40499,64,Rap,Smart TV,O
4092,18-25 Ans,18,25,10,71,81677,21,Pop,Smartphone,N
4093,26-40 Ans,26,40,16,98,67862,97,Rock,Ordinateur,N
4094,41-60 Ans,41,60,10,91,62852,31,Rap,Smart TV,N
4095,Moins de 18 Ans,1,17,14,41,51567,6,Pop,Smartphone,O
4096,18-25 Ans,18,25,13,65,56796,6,Rock,Ordinateur,N
4097,26-40 Ans,26,40,23,75,99540,21,Rap,Smart TV,N
4098,41-60 Ans,41,60,17,85,37027,66,Pop,Smartphone,N
4099,Moins de 18 Ans,1,17,20,21,29526,51,Rock,Ordinateur,O
4100,18-25 Ans,18,25,29,25,35117,56,Rap,Smart TV,N
4101,26-40 Ans,26,40,19,3,98768,13,Pop,Smartphone,N
4102,41-60 Ans,41,60,15,24,93678,59,Rock,Ordinateur,N
4103,Moins de 18 Ans,1,17,19,16,42848,75,Rap,Smart TV,O
4104,18-25 Ans,18,25,15,43,95746,92,Pop,Smartphone,N
4105,26-40 Ans,26,40,23,74,54726,25,Rock,Ordinateur,N
4106,41-60 Ans,41,60,16,12,64176,72,Rap,Smart TV,N
4107,Moins de 18 Ans,1,17,10,75,55804,76,Pop,Smartphone,O
4108,18-25 Ans,18,25,25,5,56057,38,Rock,Ordinateur,N
4109,26-40 Ans,26,40,22,91,33457,49,Rap,Smart TV,N
4110,41-60 Ans,41,60,13,84,58023,Pop,Smartphone,N,
4111,Moins de 18 Ans,1,17,21,11,49766,8,Rock,Ordinateur,O
4112,18-25 Ans,18,25,27,73,89695,8,Rap,Smart TV,N
4113,26-40 Ans,26,40,20,15,71821,96,Pop,Smartphone,N
4114,41-60 Ans,41,60,20,11,96734,67,Rock,Ordinateur,N
4115,Moins de 18 Ans,1,17,21,86,79324,63,Rap,Smart TV,O
4116,18-25 Ans,18,25,23,41,77428,83,Pop,Smartphone,N
4117,26-40 Ans,26,40,16,59,54108,25,Rock,Ordinateur,N
4118,41-60 Ans,41,60,19,59,60196,87,Rap,Smart TV,N
4119,Moins de 18 Ans,1,17,20,84,44553,21,Pop,Smartphone,O
4120,18-25 Ans,18,25,24,36,22891,49,Rock,Ordinateur,N
4121,26-40 Ans,26,40,10,65,48107,32,Rap,Smart TV,N
4122,41-60 Ans,41,60,11,76,40622,51,Pop,Smartphone,N
4123,Moins de 18 Ans,1,17,26,84,96588,41,Rock,Ordinateur,O
4124,18-25 Ans,18,25,28,21,46634,64,Rap,Smart TV,N
4125,26-40 Ans,26,40,13,25,66756,67,Pop,Smartphone,N
4126,41-60 Ans,41,60,23,76,25312,4,Rock,Ordinateur,N
4127,Moins de 18 Ans,1,17,19,82,87928,43,Rap,Smart TV,O
4128,18-25 Ans,18,25,11,2,96702,8,Pop,Smartphone,N
4129,26-40 Ans,26,40,22,65,81400,55,Rock,Ordinateur,N
4130,41-60 Ans,41,60,27,6,24085,41,Rap,Smart TV,N
4131,Moins de 18 Ans,1,17,10,54,95354,15,Pop,Smartphone,O
4132,18-25 Ans,18,25,23,29,21300,4,Rock,Ordinateur,N
4133,26-40 Ans,26,40,27,21,82832,73,Rap,Smart TV,N
4134,41-60 Ans,41,60,11,9,66346,26,Pop,Smartphone,N
4135,Moins de 18 Ans,1,17,25,9,59416,67,Rock,Ordinateur,O
4136,18-25 Ans,18,25,19,74,74228,8,Rap,Smart TV,N
4137,26-40 Ans,26,40,20,39,42383,6,Pop,Smartphone,N
4138,41-60 Ans,41,60,24,66,51828,59,Rock,Ordinateur,N
4139,Moins de 18 Ans,1,17,16,59,83766,82,Rap,Smart TV,O
4140,18-25 Ans,18,25,14,8,73588,57,Pop,Smartphone,N
4141,26-40 Ans,26,40,14,64,35488,14,Rock,Ordinateur,N
4142,41-60 Ans,41,60,10,51,26721,24,Rap,Smart TV,N
4143,Moins de 18 Ans,1,17,21,81,78442,12,Pop,Smartphone,O
4144,18-25 Ans,18,25,23,53,96932,28,Rock,Ordinateur,N
4145,26-40 Ans,26,40,13,88,48761,18,Rap,Smart TV,N
4146,41-60 Ans,41,60,21,7,65521,79,Pop,Smartphone,N
4147,Moins de 18 Ans,1,17,14,98,50599,9,Rock,Ordinateur,O
4148,18-25 Ans,18,25,11,5,91423,73,Rap,Smart TV,N
4149,26-40 Ans,26,40,12,74,31402,63,Pop,Smartphone,N
4150,41-60 Ans,41,60,26,74,67730,35,Rock,Ordinateur,N
4151,Moins de 18 Ans,1,17,19,51802,33,Rap,Smart TV,O,
4152,18-25 Ans,18,25,10,22,74562,52,Pop,Smartphone,N
4153,26-40 Ans,26,40,27,28,53696,19,Rock,Ordinateur,N
4154,41-60 Ans,41,60,19,29,85647,1,Rap,Smart TV,N
4155,Moins de 18 Ans,1,17,22,92,41143,81,Pop,Smartphone,O
4156,18-25 Ans,18,25,22,57,89168,75,Rock,Ordinateur,N
4157,26-40 Ans,26,40,29,22,92459,97,Rap,Smart TV,N
4158,41-60 Ans,41,60,12,7,69426,46,Pop,Smartphone,N
4159,Moins de 18 Ans,1,17,23,45,47306,68,Rock,Ordinateur,O
4160,18-25 Ans,18,25,29,56,24343,3,Rap,Smart TV,N
4161,26-40 Ans,26,40,12,9,68655,88,Pop,Smartphone,N
4162,41-60 Ans,41,60,12,97,20265,35,Rock,Ordinateur,N
4163,Moins de 18 Ans,1,17,27,5,63140,41,Rap,Smart TV,O
4164,18-25 Ans,18,25,21,41,72504,87,Pop,Smartphone,N
4165,26-40 Ans,26,40,18,45,65614,3,Rock,Ordinateur,N
4166,41-60 Ans,41,60,29,89,82359,6,Rap,Smart TV,N
4167,Moins de 18 Ans,1,17,13,89,37193,89,Pop,Smartphone,O
4168,18-25 Ans,18,25,17,4,27718,39,Rock,Ordinateur,N
4169,26-40 Ans,26,40,22,3,59187,34,Rap,Smart TV,N
4170,41-60 Ans,41,60,28,9,38948,33,Pop,Smartphone,N
4171,Moins de 18 Ans,1,17,29,9,44421,57,Rock,Ordinateur,O
4172,18-25 Ans,18,25,26,53,32397,49,Rap,Smart TV,N
4173,26-40 Ans,26,40,15,31,75088,95,Pop,Smartphone,N
4174,41-60 Ans,41,60,13,74,93703,65,Rock,Ordinateur,N
4175,Moins de 18 Ans,1,17,24,48,22423,87,Rap,Smart TV,O
4176,18-25 Ans,18,25,28,94,42533,97,Pop,Smartphone,N
4177,26-40 Ans,26,40,25,1,98836,84,Rock,Ordinateur,N
4178,41-60 Ans,41,60,22,46021,67,Rap,Smart TV,N,
4179,Moins de 18 Ans,1,17,28,74,66515,98,Pop,Smartphone,O
4180,18-25 Ans,18,25,16,77,42925,43,Rock,Ordinateur,N
4181,26-40 Ans,26,40,29,83,56699,57,Rap,Smart TV,N
4182,41-60 Ans,41,60,22,87264,42,Pop,Smartphone,N,
4183,Moins de 18 Ans,1,17,19,58,98441,75,Rock,Ordinateur,O
4184,18-25 Ans,18,25,29,22,66073,3,Rap,Smart TV,N
4185,26-40 Ans,26,40,17,91,23175,2,Pop,Smartphone,N
4186,41-60 Ans,41,60,27,9,73382,21,Rock,Ordinateur,N
4187,Moins de 18 Ans,1,17,22,93,84333,37,Rap,Smart TV,O
4188,18-25 Ans,18,25,14,19,52815,7,Pop,Smartphone,N
4189,26-40 Ans,26,40,15,94,46816,32,Rock,Ordinateur,N
4190,41-60 Ans,41,60,28,49,67923,16,Rap,Smart TV,N
4191,Moins de 18 Ans,1,17,21,39,61419,56,Pop,Smartphone,O
4192,18-25 Ans,18,25,28,76,33844,2,Rock,Ordinateur,N
4193,26-40 Ans,26,40,21,11,67554,65,Rap,Smart TV,N
4194,41-60 Ans,41,60,12,1,30511,91,Pop,Smartphone,N
4195,Moins de 18 Ans,1,17,25,93,75218,49,Rock,Ordinateur,O
4196,18-25 Ans,18,25,17,66,68494,84,Rap,Smart TV,N
4197,26-40 Ans,26,40,28,97,60375,6,Pop,Smartphone,N
4198,41-60 Ans,41,60,11,55,57923,63,Rock,Ordinateur,N
4199,Moins de 18 Ans,1,17,15,72,82988,18,Rap,Smart TV,O
4200,18-25 Ans,18,25,24,62,72868,48,Pop,Smartphone,N
4201,26-40 Ans,26,40,24,57,23323,6,Rock,Ordinateur,N
4202,41-60 Ans,41,60,21,77,49634,84,Rap,Smart TV,N
4203,Moins de 18 Ans,1,17,26,69,32507,83,Pop,Smartphone,O
4204,18-25 Ans,18,25,23,84,23803,35,Rock,Ordinateur,N
4205,26-40 Ans,26,40,16,41,61964,72,Rap,Smart TV,N
4206,41-60 Ans,41,60,28,49,60507,4,Pop,Smartphone,N
4207,Moins de 18 Ans,1,17,11,98,42106,24,Rock,Ordinateur,O
4208,18-25 Ans,18,25,19,19,63761,66,Rap,Smart TV,N
4209,26-40 Ans,26,40,11,6,76387,98,Pop,Smartphone,N
4210,41-60 Ans,41,60,29,44,42047,57,Rock,Ordinateur,N
4211,Moins de 18 Ans,1,17,23,42,47530,97,Rap,Smart TV,O
4212,18-25 Ans,18,25,13,64,47534,24,Pop,Smartphone,N
4213,26-40 Ans,26,40,20,89,94587,55,Rock,Ordinateur,N
4214,41-60 Ans,41,60,12,83,94591,59,Rap,Smart TV,N
4215,Moins de 18 Ans,1,17,21,83,95211,33,Pop,Smartphone,O
4216,18-25 Ans,18,25,11,42,22008,82,Rock,Ordinateur,N
4217,26-40 Ans,26,40,17,53,61054,87,Rap,Smart TV,N
4218,41-60 Ans,41,60,29,39,52321,54,Pop,Smartphone,N
4219,Moins de 18 Ans,1,17,23,48,70387,9,Rock,Ordinateur,O
4220,18-25 Ans,18,25,14,41,90104,33,Rap,Smart TV,N
4221,26-40 Ans,26,40,12,38,22326,12,Pop,Smartphone,N
4222,41-60 Ans,41,60,22,75,91645,42,Rock,Ordinateur,N
4223,Moins de 18 Ans,1,17,29,33,87413,46,Rap,Smart TV,O
4224,18-25 Ans,18,25,13,6,20141,15,Pop,Smartphone,N
4225,26-40 Ans,26,40,14,19,23989,9,Rock,Ordinateur,N
4226,41-60 Ans,41,60,24,99,96523,58,Rap,Smart TV,N
4227,Moins de 18 Ans,1,17,12,63,93038,4,Pop,Smartphone,O
4228,18-25 Ans,18,25,10,1,41814,6,Rock,Ordinateur,N
4229,26-40 Ans,26,40,29,48,78391,71,Rap,Smart TV,N
4230,41-60 Ans,41,60,16,6,54078,81,Pop,Smartphone,N
