"ID_UTILISATEUR","DATE_NAISSANCE","PAYS_INSCRIPTION","DATE_INSCRIPTION","ANNEE_INSCRIPTION","MOIS_INSCRIPTION"
"6657","21/01/1980","Allemagne","27/11/2020",2022,7
"6676","01/12/2000","Allemagne","18/04/2024",2020,8
"6677","02/04/2009","Allemagne","26/12/2023",2023,5
"6684","18/01/2009","Allemagne","05/06/2024",2024,4
"6689","07/07/2000","Allemagne","13/05/2025",2022,3
"6691","20/09/1999","Allemagne","18/04/2021",2021,12
"6692","24/01/1990","Allemagne","06/12/2023",2021,2
"6696","26/02/2003","Allemagne","12/07/2020",2024,7
"6697","16/04/1986","Allemagne","10/03/2022",2022,12
"6709","13/06/1997","Allemagne","24/02/2025",2024,5
"6710","25/09/2007","Allemagne","29/04/2023",2023,11
"6711","13/12/1982","Allemagne","07/09/2021",2022,5
"6723","26/07/1982","Allemagne","07/10/2024",2024,2
"6724","04/07/1987","Allemagne","09/06/2024",2024,8
"6726","16/04/1996","Allemagne","02/06/2023",2023,12
"6727","17/05/1999","Allemagne","03/04/2024",2022,3
"6732","10/08/1994","Allemagne","16/03/2024",2022,10
"6735","13/05/1994","Allemagne","20/09/2022",2024,5
"6736","12/09/2000","Allemagne","30/01/2023",2020,4
"6748","18/11/2005","Allemagne","05/05/2024",2023,1
"6755","31/07/2006","Allemagne","11/11/2023",2021,11
"6763","29/10/1984","Allemagne","14/04/2021",2024,5
"6778","08/03/1997","Allemagne","30/07/2021",2024,4
"6782","18/05/1984","Allemagne","03/04/2023",2022,12
"6787","28/07/1982","Allemagne","18/05/2023",2020,1
"6789","15/06/1994","Allemagne","16/01/2023",2020,8
"6793","23/01/2005","Allemagne","09/09/2022",2020,6
"6794","19/07/1990","Allemagne","21/05/2025",2024,7
"6796","26/11/1984","Allemagne","07/12/2021",2025,10
"6806","17/11/2001","Allemagne","06/01/2020",2024,8
"6813","03/02/1992","Allemagne","07/03/2021",2023,3
"6814","05/11/1990","Allemagne","26/05/2020",2021,6
"6817","11/09/2007","Allemagne","02/03/2022",2024,5
"6818","25/11/1995","Allemagne","08/12/2021",2023,10
"6827","16/02/2003","Allemagne","11/10/2020",2025,2
"6829","25/01/1987","Allemagne","08/07/2023",2023,9
"6830","11/03/2000","Allemagne","19/02/2022",2023,11
"6831","28/11/1992","Allemagne","05/09/2022",2020,10
"6833","28/12/1982","Allemagne","10/06/2023",2024,10
"6837","10/02/1999","Allemagne","05/04/2024",2022,4
"6838","28/09/1982","Allemagne","19/01/2022",2020,4
"6841","05/02/1981","Allemagne","13/04/2025",2024,3
"6843","20/02/1986","Allemagne","04/03/2025",2021,4
"6845","26/12/1994","Allemagne","12/02/2021",2020,9
"6856","12/01/2005","Allemagne","09/10/2022",2023,5
"6858","28/07/2009","Allemagne","27/01/2021",2020,9
"6862","21/04/1998","Allemagne","25/09/2024",2020,4
"6863","10/04/1998","Allemagne","08/12/2023",2025,9
"6866","15/09/1981","Allemagne","17/04/2024",2021,11
"6868","20/12/2005","Allemagne","21/08/2022",2023,8
"6872","07/08/1980","Allemagne","11/09/2023",2024,6
"6874","30/12/2000","Allemagne","27/02/2023",2022,1
"6881","20/04/1989","Allemagne","16/02/2023",2025,3
"6886","20/04/1995","Allemagne","03/03/2024",2021,11
"6891","20/12/1998","Allemagne","19/04/2022",2022,9
"6895","27/02/2004","Allemagne","04/05/2023",2024,2
"6898","23/08/1990","Allemagne","15/12/2023",2023,3
"6901","10/03/1995","Allemagne","01/05/2022",2020,4
"6907","05/03/2009","Allemagne","02/02/2025",2020,11
"6908","24/12/2002","Allemagne","05/03/2023",2023,4
"6910","30/08/1992","Allemagne","07/06/2020",2020,7
"6913","03/07/1995","Allemagne","30/01/2024",2021,6
"6914","24/12/2000","Allemagne","26/01/2025",2024,4
"6920","23/10/2007","Allemagne","06/04/2023",2024,5
"6921","18/05/1986","Allemagne","14/03/2021",2023,2
"6922","15/08/1980","Allemagne","24/01/2024",2024,11
"6924","02/12/2000","Allemagne","01/01/2021",2021,1
"6929","08/06/1981","Allemagne","05/02/2022",2024,2
"6933","07/10/1983","Allemagne","12/03/2020",2023,6
"6934","26/02/1984","Allemagne","01/05/2025",2022,12
"6935","08/03/2000","Allemagne","14/11/2020",2023,11
"6939","04/05/2003","Allemagne","27/12/2021",2021,5
"6948","24/06/1990","Allemagne","06/07/2020",2021,9
"6951","06/06/1981","Allemagne","17/10/2024",2023,12
"6952","07/05/2006","Allemagne","02/06/2025",2025,4
"6953","18/01/1991","Allemagne","28/05/2021",2020,10
"6962","27/10/2004","Allemagne","06/06/2020",2022,6
"6971","20/01/1984","Allemagne","16/04/2023",2023,3
"6973","02/10/1994","Allemagne","11/07/2024",2020,7
"6976","20/01/1986","Allemagne","07/02/2024",2021,10
"6977","10/09/1997","Allemagne","03/11/2021",2021,3
"6979","28/04/2009","Allemagne","05/11/2024",2023,9
"6986","07/02/1982","Allemagne","17/06/2022",2022,7
"6993","25/11/1990","Allemagne","04/03/2025",2020,5
"6996","08/07/2005","Allemagne","19/03/2024",2023,9
"6999","29/02/1996","Allemagne","14/01/2021",2023,3
"7001","02/10/1986","Allemagne","15/05/2020",2025,3
"7002","01/02/1985","Allemagne","02/08/2024",2025,4
"7008","15/07/1994","Allemagne","20/09/2021",2021,12
"7021","30/09/1980","Allemagne","15/08/2022",2021,6
"7022","23/10/2008","Allemagne","11/08/2021",2023,9
"7030","16/01/2006","Allemagne","21/10/2020",2023,12
"7031","06/03/2004","Allemagne","12/04/2020",2025,6
"7033","20/05/2002","Allemagne","13/02/2023",2020,8
"7038","30/07/1984","Allemagne","23/02/2023",2020,1
"7044","04/09/1994","Allemagne","20/05/2022",2023,5
"7045","28/10/1980","Allemagne","01/01/2022",2024,10
"7056","10/06/1993","Allemagne","24/04/2023",2023,9
"7061","13/07/2000","Allemagne","29/11/2022",2023,7
"7066","23/02/2007","Allemagne","28/04/2024",2021,1
"7068","18/06/1996","Allemagne","02/06/2025",2023,7
"7075","04/05/2002","Allemagne","14/05/2023",2023,2
"7078","15/11/2004","Allemagne","13/11/2020",2023,9
"7080","25/03/1983","Allemagne","13/04/2024",2022,7
"7088","23/04/2009","Allemagne","05/10/2023",2023,9
"7093","08/10/1998","Allemagne","30/06/2020",2022,5
"7102","10/08/1997","Allemagne","08/06/2022",2020,12
"7106","06/07/1996","Allemagne","26/11/2021",2022,10
"7111","18/11/1990","Allemagne","22/01/2025",2022,6
"7112","05/04/1987","Allemagne","23/05/2023",2022,3
"7115","25/05/2000","Allemagne","02/02/2025",2020,6
"7116","15/09/2002","Allemagne","01/04/2022",2020,6
"7118","01/10/1980","Allemagne","03/06/2020",2021,7
"7122","14/12/1998","Allemagne","07/11/2024",2024,2
"7126","06/08/1996","Allemagne","11/05/2022",2020,4
"7127","08/11/2000","Allemagne","17/06/2024",2025,11
"7128","17/10/1998","Allemagne","04/07/2020",2020,3
"7131","03/01/1980","Allemagne","15/02/2020",2025,10
"7132","30/11/1981","Allemagne","16/07/2024",2024,9
"7136","26/03/1986","Allemagne","13/06/2024",2023,3
"7137","26/11/2003","Allemagne","25/09/2021",2020,11
"7138","18/05/2005","Allemagne","24/03/2024",2024,2
"7143","08/06/1988","Allemagne","10/12/2023",2021,2
"7145","14/01/1990","Allemagne","16/07/2023",2021,3
"7147","15/07/2005","Allemagne","26/07/2021",2021,5
"7148","05/08/2007","Allemagne","30/03/2022",2024,5
"7150","20/12/2008","Allemagne","22/07/2024",2024,9
"7152","28/02/1996","Allemagne","09/03/2024",2024,2
"7153","01/11/2007","Allemagne","25/10/2023",2020,2
"7156","12/03/1988","Allemagne","25/05/2022",2021,2
"7157","14/04/1985","Allemagne","16/09/2022",2024,3
"7159","25/09/1994","Allemagne","11/12/2021",2023,7
"7161","22/03/1981","Allemagne","11/08/2024",2024,6
"7162","14/09/1984","Allemagne","13/12/2020",2024,1
"7164","06/05/1984","Allemagne","02/10/2020",2021,8
"7166","01/08/1988","Allemagne","09/11/2023",2020,12
"7167","20/02/2004","Allemagne","20/04/2021",2020,7
"7171","17/06/1986","Allemagne","08/01/2022",2024,8
"7174","21/03/2005","Allemagne","11/01/2025",2023,4
"7175","23/06/1985","Allemagne","16/10/2021",2023,11
"7179","02/09/1997","Allemagne","12/03/2025",2020,7
"7183","05/08/1980","Allemagne","04/01/2025",2020,9
"7184","27/01/1982","Allemagne","07/10/2022",2022,3
"7190","12/12/2006","Allemagne","23/09/2024",2022,8
"7195","10/01/2009","Allemagne","02/03/2020",2023,2
"7199","16/06/1992","Allemagne","28/03/2025",2024,11
"7200","17/10/1996","Allemagne","02/08/2021",2020,5
"7201","23/12/1984","Allemagne","17/07/2023",2022,8
"7202","02/01/1982","Allemagne","15/12/2021",2021,12
"7209","25/02/1983","Allemagne","15/12/2023",2024,4
"7213","17/02/2009","Allemagne","17/04/2025",2024,4
"7215","28/04/1994","Allemagne","08/11/2023",2023,3
"7217","18/02/1996","Allemagne","05/01/2020",2023,9
"7218","14/03/1989","Allemagne","01/03/2024",2020,4
"7220","27/06/2006","Allemagne","22/10/2024",2024,9
"7230","31/01/1999","Allemagne","17/09/2023",2020,3
"7240","29/08/1996","Allemagne","13/04/2023",2024,1
"7245","22/08/1985","Allemagne","25/03/2025",2023,1
"7248","26/08/1982","Allemagne","03/08/2021",2020,4
"7249","21/05/1985","Allemagne","22/01/2020",2020,8
"7251","14/06/2003","Allemagne","10/03/2022",2024,2
"7255","24/03/1981","Allemagne","31/03/2020",2020,9
"7260","17/04/1993","Allemagne","20/10/2020",2021,8
"7264","23/01/1987","Allemagne","18/02/2020",2024,6
"7265","17/08/1988","Allemagne","05/09/2024",2023,8
"7270","03/06/1997","Allemagne","04/01/2023",2022,6
"7272","18/03/1999","Allemagne","05/02/2023",2024,7
"7273","05/05/1998","Allemagne","05/06/2021",2020,6
"7274","31/07/1997","Allemagne","24/08/2023",2022,7
"7282","30/04/1987","Allemagne","06/06/2023",2024,11
"7288","13/05/2009","Allemagne","25/08/2024",2020,7
"7292","25/05/1994","Allemagne","21/05/2021",2021,9
"7293","02/07/1995","Allemagne","17/02/2021",2020,7
"7296","06/08/1999","Allemagne","10/07/2021",2020,11
"7297","07/12/2003","Allemagne","28/04/2020",2025,5
"7307","11/06/1985","Allemagne","23/11/2021",2024,8
"7314","15/09/2005","Allemagne","24/05/2022",2021,11
"7316","16/09/2002","Allemagne","04/10/2021",2022,1
"7318","08/02/1982","Allemagne","20/01/2023",2024,5
"7321","19/08/1980","Allemagne","27/03/2024",2021,6
"7323","28/03/1988","Allemagne","18/06/2023",2023,2
"7330","31/01/1995","Allemagne","07/01/2023",2025,12
"7333","26/12/1995","Allemagne","17/08/2024",2023,2
"7335","29/09/1999","Allemagne","19/06/2025",2024,6
"7336","11/08/1990","Allemagne","28/05/2023",2020,9
"7338","28/12/1992","Allemagne","02/09/2024",2021,1
"7339","04/01/2000","Allemagne","05/03/2023",2025,4
"7340","16/09/1987","Allemagne","03/02/2024",2022,4
"7342","02/05/1993","Allemagne","18/03/2023",2020,6
"7343","27/09/1993","Allemagne","18/04/2025",2024,5
"7350","22/08/1999","Allemagne","20/09/2024",2023,1
"7352","13/12/2008","Allemagne","19/12/2021",2024,5
"7354","13/09/1981","Allemagne","15/04/2022",2021,8
"7359","26/12/1984","Allemagne","06/04/2021",2023,8
"7363","28/05/2001","Allemagne","25/09/2023",2022,9
"7364","23/08/2004","Allemagne","20/07/2023",2022,11
"7365","17/01/1996","Allemagne","24/11/2021",2022,7
"7367","16/05/2005","Allemagne","03/08/2023",2021,2
"7368","09/05/1994","Allemagne","26/06/2020",2025,9
"7370","29/05/2005","Allemagne","17/04/2020",2021,6
"7371","27/11/2000","Allemagne","13/05/2022",2020,8
"7372","29/01/1987","Allemagne","09/07/2022",2023,6
"7376","24/07/1991","Allemagne","14/07/2020",2023,1
"7377","05/10/2009","Allemagne","17/04/2020",2021,3
"7381","13/03/1994","Allemagne","24/09/2020",2020,9
"7383","06/05/1998","Allemagne","03/04/2021",2023,8
"7390","02/07/1997","Allemagne","18/08/2020",2023,8
"7391","14/09/1996","Allemagne","01/09/2022",2020,8
"7392","30/11/1991","Allemagne","16/05/2024",2020,12
"7393","16/02/1985","Allemagne","31/08/2022",2020,1
"7396","07/10/1990","Allemagne","22/09/2024",2020,7
"7400","01/12/1996","Allemagne","03/09/2024",2021,3
"7404","28/06/1981","Allemagne","24/10/2020",2020,5
"7417","17/06/2005","Allemagne","29/04/2023",2022,4
"7423","06/08/2003","Allemagne","09/06/2023",2022,8
"7424","16/06/1996","Allemagne","23/02/2025",2023,10
"7426","21/04/2008","Allemagne","16/09/2020",2020,2
"7427","15/10/2003","Allemagne","05/10/2021",2024,2
"7428","03/03/1981","Allemagne","14/12/2024",2021,5
"7429","22/01/2006","Allemagne","28/11/2021",2021,11
"7434","26/03/2004","Allemagne","02/05/2023",2021,1
"7435","05/08/1998","Allemagne","11/12/2024",2025,11
"7439","12/10/1989","Allemagne","14/06/2025",2020,4
"7440","16/11/2004","Allemagne","23/11/2021",2024,2
"7443","20/01/2009","Allemagne","14/09/2024",2021,10
"7444","31/01/1999","Allemagne","23/03/2022",2024,1
"7447","16/01/1998","Allemagne","17/01/2024",2022,4
"7458","19/01/2008","Allemagne","16/05/2020",2021,4
"7459","05/02/1988","Allemagne","01/07/2021",2021,1
"7460","16/06/1993","Allemagne","13/07/2022",2020,10
"7462","09/08/1989","Allemagne","16/01/2020",2023,7
"7467","06/06/2009","Allemagne","11/02/2022",2023,12
"7468","09/08/2003","Allemagne","06/08/2021",2025,3
"7470","24/01/1987","Allemagne","31/10/2022",2023,1
"7471","04/10/1988","Allemagne","28/08/2024",2024,5
"7473","01/11/1999","Allemagne","07/09/2024",2025,11
"7487","23/02/1998","Allemagne","25/05/2025",2021,5
"7491","10/02/1984","Allemagne","05/09/2022",2023,6
"7493","16/10/2009","Allemagne","14/08/2021",2022,2
"7494","27/05/1987","Allemagne","03/05/2023",2020,7
"7496","14/02/2009","Allemagne","03/08/2023",2025,1
"7498","12/12/1997","Allemagne","06/06/2022",2023,6
"7501","14/03/1987","Allemagne","20/08/2020",2020,1
"7502","09/02/1989","Allemagne","19/05/2022",2021,5
"7505","19/10/1981","Allemagne","24/02/2020",2024,2
"7506","04/04/2001","Allemagne","23/09/2020",2022,1
"7511","16/09/1989","Allemagne","26/01/2024",2021,7
"7514","16/04/1988","Allemagne","04/03/2022",2021,3
"7515","05/11/1991","Allemagne","28/10/2022",2023,2
"7522","11/09/2006","Allemagne","26/01/2021",2021,11
"7527","31/07/1995","Allemagne","11/05/2022",2025,6
"7529","05/12/1993","Allemagne","05/07/2024",2021,1
"7531","03/01/2004","Allemagne","26/03/2020",2022,10
"7541","27/06/1987","Allemagne","22/03/2020",2022,5
"7551","05/06/1996","Allemagne","23/04/2023",2024,10
"7558","20/11/1992","Allemagne","25/02/2023",2023,8
"7566","30/04/1989","Allemagne","23/03/2021",2020,11
"7570","13/12/1980","Allemagne","12/03/2021",2020,9
"7573","29/04/2001","Allemagne","15/05/2021",2022,12
"7574","28/07/1986","Allemagne","14/01/2022",2022,4
"7580","18/06/1995","Allemagne","01/06/2023",2020,9
"7583","20/10/1994","Allemagne","19/01/2024",2020,7
"7585","03/07/2007","Allemagne","02/02/2022",2021,9
"7591","10/12/1984","Allemagne","01/02/2023",2022,2
"7595","15/05/2005","Allemagne","21/10/2020",2023,9
"7596","27/11/1999","Allemagne","08/06/2020",2024,3
"7599","08/05/1993","Allemagne","04/09/2024",2024,8
"7600","16/06/1980","Allemagne","10/09/2023",2024,4
"7603","13/11/1995","Allemagne","29/03/2020",2024,6
"7606","25/09/2000","Allemagne","11/01/2025",2021,11
"7608","14/11/2009","Allemagne","16/05/2021",2024,5
"7614","22/01/1982","Allemagne","07/02/2025",2020,5
"7617","14/03/2004","Allemagne","26/06/2022",2020,9
"7619","15/08/1991","Allemagne","26/05/2022",2024,8
"7622","01/06/1984","Allemagne","31/10/2022",2024,9
"7633","10/03/1995","Allemagne","31/10/2023",2020,5
"7634","19/03/1984","Allemagne","31/01/2022",2021,2
"7643","26/12/2000","Allemagne","23/04/2020",2024,1
"7645","17/02/1993","Allemagne","18/03/2025",2022,2
"7655","23/11/1982","Allemagne","07/06/2021",2022,4
"7656","13/12/1998","Allemagne","23/02/2022",2024,5
"7662","22/11/2007","Allemagne","16/12/2022",2023,5
"7666","22/09/1984","Allemagne","27/12/2023",2021,12
"7669","14/03/1997","Allemagne","04/02/2022",2020,5
"7670","07/12/2004","Allemagne","14/04/2020",2020,5
"7671","12/06/2008","Allemagne","02/05/2025",2024,2
"7673","13/05/1983","Allemagne","01/08/2023",2023,11
"7676","15/04/2008","Allemagne","18/06/2025",2020,4
"7677","29/10/1986","Allemagne","29/10/2022",2021,1
"7683","17/12/2000","Allemagne","10/07/2020",2020,1
"7684","09/07/1983","Allemagne","01/10/2023",2021,6
"7686","05/03/1984","Allemagne","24/12/2020",2022,1
"7688","30/08/2000","Allemagne","10/05/2021",2021,7
"7693","07/04/2007","Allemagne","06/08/2022",2021,1
"7696","15/08/1985","Allemagne","02/02/2021",2022,12
"7699","04/09/1995","Allemagne","29/03/2021",2023,6
"7711","22/09/2009","Allemagne","31/07/2021",2020,2
"7715","17/12/1987","Allemagne","25/07/2020",2024,5
"7732","20/12/1997","Allemagne","23/08/2024",2020,5
"7733","13/07/2009","Allemagne","12/05/2021",2020,5
"7735","02/01/1989","Allemagne","12/09/2023",2022,4
"7741","11/11/1988","Allemagne","03/12/2020",2021,8
"7742","14/05/1998","Allemagne","09/07/2022",2024,7
"7749","02/12/2000","Allemagne","17/10/2021",2022,8
"7750","03/11/2007","Allemagne","21/02/2025",2022,10
"7753","29/04/1998","Allemagne","30/08/2022",2024,6
"7763","02/08/1999","Allemagne","28/02/2020",2020,11
"7769","16/03/2001","Allemagne","27/06/2024",2022,6
"7777","08/02/2004","Allemagne","11/03/2025",2024,4
"7787","02/12/1980","Allemagne","25/01/2020",2023,12
"7788","19/02/1981","Allemagne","06/08/2021",2021,3
"7789","02/03/1992","Allemagne","15/03/2024",2024,9
"7791","22/05/2009","Allemagne","03/01/2024",2023,3
"7792","17/09/1996","Allemagne","12/07/2022",2024,1
"7806","17/05/2004","Allemagne","05/11/2020",2024,1
"7808","27/07/1985","Allemagne","16/12/2022",2023,8
"7809","19/04/1984","Allemagne","04/08/2020",2024,12
"7810","19/09/1983","Allemagne","26/07/2024",2021,2
"7813","20/10/1996","Allemagne","01/07/2020",2022,12
"7818","06/06/1998","Allemagne","26/09/2020",2022,7
"7833","19/08/2007","Allemagne","23/10/2021",2023,6
"7834","15/04/1997","Allemagne","11/09/2024",2023,1
"7837","09/04/1991","Allemagne","26/02/2025",2020,7
"7838","19/08/1989","Allemagne","22/03/2022",2023,1
"7846","23/05/2007","Allemagne","08/05/2025",2021,4
"7850","01/11/2000","Allemagne","25/07/2020",2020,12
"7867","29/05/2003","Allemagne","12/04/2022",2021,10
"7873","20/05/1987","Allemagne","25/10/2024",2022,9
"7875","18/12/2009","Allemagne","19/08/2021",2021,4
"7886","21/05/2001","Allemagne","08/06/2024",2023,5
"7890","27/05/1994","Allemagne","01/09/2022",2020,5
"7892","26/06/1997","Allemagne","06/07/2023",2024,7
"7894","04/01/1994","Allemagne","05/03/2024",2023,9
"7895","26/03/2000","Allemagne","09/02/2024",2020,1
"7898","16/11/2009","Allemagne","23/07/2021",2021,1
"7900","13/03/2003","Allemagne","11/03/2023",2024,10
"7925","08/07/1981","Allemagne","14/02/2020",2022,12
"7932","14/12/1999","Allemagne","17/12/2020",2023,4
"7934","24/02/1997","Allemagne","22/05/2022",2025,2
"7939","19/12/2004","Allemagne","31/10/2021",2020,8
"7946","25/10/1987","Allemagne","23/05/2021",2023,5
"7952","04/05/2002","Allemagne","15/01/2022",2023,5
"7954","11/06/2005","Allemagne","02/05/2025",2023,10
"7955","10/05/1997","Allemagne","21/12/2023",2025,12
"7960","16/05/1982","Allemagne","14/08/2021",2022,12
"7962","20/03/2009","Allemagne","31/05/2022",2022,4
"7963","02/12/2007","Allemagne","19/10/2024",2022,1
"7965","05/05/1986","Allemagne","18/05/2022",2021,11
"7966","29/10/1981","Allemagne","03/12/2023",2021,5
"7967","29/09/1984","Allemagne","25/04/2024",2021,10
"7970","25/04/2003","Allemagne","19/01/2024",2022,12
"7973","01/04/2003","Allemagne","05/10/2021",2021,7
"7998","18/01/1999","Allemagne","02/03/2021",2024,7
"7999","08/07/1986","Allemagne","17/06/2024",2025,7
"8005","03/06/2003","Allemagne","17/12/2022",2024,9
"8011","11/01/2006","Allemagne","11/10/2023",2024,1
"8016","06/03/2006","Allemagne","30/07/2021",2020,10
"8018","29/09/1991","Allemagne","22/06/2022",2021,8
"8020","14/09/1990","Allemagne","02/12/2024",2021,7
"8021","30/11/2003","Allemagne","18/11/2021",2023,8
"8025","30/04/2003","Allemagne","15/11/2023",2021,11
"8036","18/02/2005","Allemagne","12/11/2021",2025,1
"8038","25/06/1988","Allemagne","15/07/2021",2021,6
"8044","05/01/1980","Allemagne","10/07/2020",2022,1
"8046","11/08/2005","Allemagne","11/12/2021",2021,2
"8049","29/01/1997","Allemagne","25/02/2024",2024,5
"8058","10/11/1986","Allemagne","05/05/2022",2021,6
"8059","06/08/1980","Allemagne","22/07/2024",2021,12
"8062","10/06/1991","Allemagne","23/12/2024",2023,8
"8064","26/08/1981","Allemagne","05/04/2020",2023,7
"8068","10/09/2006","Allemagne","07/07/2022",2022,9
"8069","16/08/2006","Allemagne","28/09/2020",2024,9
"8075","30/04/2007","Allemagne","17/03/2025",2024,11
"8081","14/03/2002","Allemagne","08/11/2022",2021,3
"8087","06/08/2009","Allemagne","16/09/2022",2022,7
"8089","27/09/2000","Allemagne","09/11/2024",2021,7
"8092","28/02/2003","Allemagne","21/03/2023",2021,7
"8095","29/11/1984","Allemagne","13/03/2024",2024,2
"8100","20/12/1982","Allemagne","08/07/2020",2022,9
"8102","03/04/1990","Allemagne","12/02/2022",2023,12
"8103","05/07/1999","Allemagne","27/04/2024",2023,11
"8104","14/06/1999","Allemagne","01/10/2021",2022,3
"8106","27/01/2001","Allemagne","11/06/2023",2024,1
